innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Chennai Super Kings,1,F du Plessis,4,11,SR Watson,0,9,4,20
1,Chennai Super Kings,2,F du Plessis,35,30,SK Raina,44,31,83,61
1,Chennai Super Kings,3,SK Raina,15,6,MS Dhoni,0,2,15,8
1,Chennai Super Kings,4,MS Dhoni,18,12,RA Jadeja,25,10,43,22
1,Chennai Super Kings,5,AT Rayudu,5,2,MS Dhoni,26,8,34,9
2,Delhi Capitals,1,PP Shaw,4,5,S Dhawan,0,0,4,5
2,Delhi Capitals,2,SS Iyer,29,15,S Dhawan,19,13,48,28
2,Delhi Capitals,3,RR Pant,5,3,SS Iyer,6,2,11,5
2,Delhi Capitals,4,CA Ingram,1,5,SS Iyer,2,3,3,8
2,Delhi Capitals,5,AR Patel,9,9,SS Iyer,6,7,15,16
2,Delhi Capitals,6,SE Rutherford,2,4,SS Iyer,0,0,2,4
2,Delhi Capitals,7,SS Iyer,1,3,CH Morris,0,1,1,4
2,Delhi Capitals,8,J Suchith,1,1,SS Iyer,0,1,1,2
2,Delhi Capitals,9,J Suchith,5,14,A Mishra,2,6,7,20
2,Delhi Capitals,10,A Mishra,6,5,TA Boult,1,1,7,6
