innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Royal Challengers Bangalore,A Mithun,3.0,0,29,0,9.67,5,0,2
1,Royal Challengers Bangalore,CH Gayle,4.0,0,35,0,8.75,5,0,0
1,Royal Challengers Bangalore,CK Langeveldt,4.0,0,48,2,12.0,7,3,0
1,Royal Challengers Bangalore,JJ van der Wath,4.0,0,50,0,12.5,10,0,0
1,Royal Challengers Bangalore,S Aravind,4.0,0,36,0,9.0,11,0,0
1,Royal Challengers Bangalore,V Kohli,1.0,0,13,0,13.0,1,1,0
2,Kings XI Punjab,P Kumar,3.0,1,11,0,3.67,13,0,0
2,Kings XI Punjab,PC Valthaty,4.0,0,30,1,7.5,6,0,0
2,Kings XI Punjab,PP Chawla,4.0,0,17,4,4.25,15,0,0
2,Kings XI Punjab,RJ Harris,3.0,0,28,3,9.33,10,4,0
2,Kings XI Punjab,SJ Srivastava,3.0,0,30,2,10.0,7,0,0
