match_number,opponent,bowler,overs,maidens,runs,wickets,economy,dots
1,Mumbai Indians,A Flintoff,4.0,0,44,1,11.0,5
1,Mumbai Indians,JDP Oram,4.0,0,30,1,7.5,9
1,Mumbai Indians,Joginder Sharma,4.0,0,25,1,6.25,6
1,Mumbai Indians,MS Gony,4.0,0,32,2,8.0,7
1,Mumbai Indians,T Thushara,4.0,0,32,1,8.0,8
5,Royal Challengers Bangalore,A Flintoff,3.0,0,11,1,3.67,10
5,Royal Challengers Bangalore,JA Morkel,2.0,0,12,1,6.0,7
5,Royal Challengers Bangalore,Joginder Sharma,1.0,0,10,1,10.0,2
5,Royal Challengers Bangalore,L Balaji,2.2,0,18,2,7.71,6
5,Royal Challengers Bangalore,M Muralitharan,4.0,1,11,3,2.75,16
5,Royal Challengers Bangalore,MS Gony,3.0,0,24,1,8.0,7
9,Delhi Daredevils,A Flintoff,4.0,0,50,0,12.5,5
9,Delhi Daredevils,JA Morkel,4.0,0,41,1,10.25,7
9,Delhi Daredevils,Joginder Sharma,1.0,0,8,0,8.0,1
9,Delhi Daredevils,L Balaji,4.0,0,19,3,4.75,12
9,Delhi Daredevils,M Muralitharan,3.0,0,26,0,8.67,3
9,Delhi Daredevils,MS Gony,4.0,0,45,1,11.25,7
16,Deccan Chargers,JA Morkel,3.0,0,29,0,9.67,3
16,Deccan Chargers,JDP Oram,3.0,0,28,0,9.33,3
16,Deccan Chargers,Joginder Sharma,1.0,0,14,0,14.0,0
16,Deccan Chargers,L Balaji,3.3,0,41,1,11.71,9
16,Deccan Chargers,M Muralitharan,4.0,0,17,1,4.25,11
16,Deccan Chargers,MS Gony,1.0,0,20,0,20.0,1
16,Deccan Chargers,SK Raina,4.0,0,18,2,4.5,10
22,Rajasthan Royals,JA Morkel,4.0,0,21,2,5.25,10
22,Rajasthan Royals,JDP Oram,4.0,0,27,2,6.75,8
22,Rajasthan Royals,L Balaji,3.3,0,21,4,6.0,9
22,Rajasthan Royals,M Muralitharan,4.0,0,33,0,8.25,8
22,Rajasthan Royals,S Tyagi,2.0,0,8,0,4.0,7
22,Rajasthan Royals,SK Raina,2.0,0,11,1,5.5,5
26,Delhi Daredevils,JA Morkel,4.0,0,32,1,8.0,10
26,Delhi Daredevils,JDP Oram,1.0,0,14,0,14.0,2
26,Delhi Daredevils,L Balaji,3.0,0,26,0,8.67,6
26,Delhi Daredevils,M Muralitharan,4.0,0,22,1,5.5,10
26,Delhi Daredevils,S Tyagi,3.0,0,18,2,6.0,10
26,Delhi Daredevils,SB Jakati,4.0,0,24,4,6.0,11
26,Delhi Daredevils,SK Raina,1.0,0,7,0,7.0,3
29,Deccan Chargers,JA Morkel,3.0,1,24,2,8.0,10
29,Deccan Chargers,L Balaji,1.0,0,18,0,18.0,1
29,Deccan Chargers,M Muralitharan,3.0,0,11,2,3.67,9
29,Deccan Chargers,S Tyagi,2.0,0,9,1,4.5,9
29,Deccan Chargers,SB Jakati,4.0,0,22,4,5.5,9
29,Deccan Chargers,SK Raina,1.4,0,12,1,7.2,5
34,Kings XI Punjab,JA Morkel,3.0,0,36,1,12.0,5
34,Kings XI Punjab,L Balaji,4.0,0,41,1,10.25,2
34,Kings XI Punjab,M Muralitharan,4.0,0,37,0,9.25,5
