innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Mumbai Indians,Q de Kock,65,47,6,2,138.3,c BA Stokes b S Gopal,1
1,Mumbai Indians,RG Sharma,5,7,1,0,71.43,c & b S Gopal,2
1,Mumbai Indians,SA Yadav,34,33,1,1,103.03,c DS Kulkarni b STR Binny,3
1,Mumbai Indians,HH Pandya,23,15,2,1,153.33,lbw b JC Archer,4
1,Mumbai Indians,KA Pollard,10,7,0,1,142.86,b JD Unadkat,5
1,Mumbai Indians,BCJ Cutting,13,9,1,1,144.44,not out,6
1,Mumbai Indians,KH Pandya,2,2,0,0,100.0,not out,7
2,Rajasthan Royals,AM Rahane,12,12,2,0,100.0,c SA Yadav b RD Chahar,1
2,Rajasthan Royals,SV Samson,35,19,6,1,184.21,c KA Pollard b RD Chahar,2
2,Rajasthan Royals,SPD Smith,59,48,5,1,122.92,not out,3
2,Rajasthan Royals,BA Stokes,0,2,0,0,0.0,b RD Chahar,4
2,Rajasthan Royals,R Parag,43,29,5,1,148.28,run out (),5
2,Rajasthan Royals,AJ Turner,0,1,0,0,0.0,lbw b JJ Bumrah,6
2,Rajasthan Royals,STR Binny,7,4,1,0,175.0,not out,7
