match_number,date,opponent,catches,stumpings,run_outs
17,2008-04-30,Royal Challengers Bangalore,1,0,0
20,2008-05-02,Chennai Super Kings,2,0,0
23,2008-05-04,Mumbai Indians,1,0,0
33,2008-05-11,Rajasthan Royals,1,0,0
