match_number,date,opponent,catches,stumpings,run_outs
14,2009-04-26,Royal Challengers Bangalore,1,0,0
18,2009-04-28,Rajasthan Royals,0,0,1
35,2009-05-08,Mumbai Indians,1,0,0
