innings,team,wicket_number,player_out,score,over
1,Kolkata Knight Riders,1,Rahmanullah Gurbaz,8,2.1
1,Kolkata Knight Riders,2,VR Iyer,16,2.6
1,Kolkata Knight Riders,3,JJ Roy,35,5.4
1,Kolkata Knight Riders,4,N Rana,96,12.2
1,Kolkata Knight Riders,5,AD Russell,127,15.2
1,Kolkata Knight Riders,6,SP Narine,130,16.3
1,Kolkata Knight Riders,7,SN Thakur,151,18.3
1,Kolkata Knight Riders,8,RK Singh,168,20.2
1,Kolkata Knight Riders,9,Harshit Rana,168,20.3
2,Sunrisers Hyderabad,1,MA Agarwal,29,3.5
2,Sunrisers Hyderabad,2,Abhishek Sharma,37,4.5
2,Sunrisers Hyderabad,3,RA Tripathi,53,6.3
2,Sunrisers Hyderabad,4,HC Brook,54,7.2
2,Sunrisers Hyderabad,5,H Klaasen,124,15.1
2,Sunrisers Hyderabad,6,AK Markram,145,17.5
2,Sunrisers Hyderabad,7,M Jansen,152,19.1
2,Sunrisers Hyderabad,8,Abdul Samad,165,20.3
