innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Punjab Kings,Arshdeep Singh,4.0,0,40,3,10.0,8,2,0
1,Punjab Kings,Azmatullah Omarzai,4.0,0,35,1,8.75,3,2,0
1,Punjab Kings,KA Jamieson,4.0,0,48,3,12.0,9,3,0
1,Punjab Kings,Vijaykumar Vyshak,4.0,0,30,1,7.5,5,2,0
1,Punjab Kings,YS Chahal,4.0,0,37,1,9.25,3,0,0
2,Royal Challengers Bengaluru,B Kumar,4.0,0,38,2,9.5,9,0,0
2,Royal Challengers Bengaluru,JR Hazlewood,4.0,0,54,1,13.5,6,2,0
2,Royal Challengers Bengaluru,KH Pandya,4.0,0,17,2,4.25,12,0,0
2,Royal Challengers Bengaluru,R Shepherd,3.0,0,30,1,10.0,5,1,0
2,Royal Challengers Bengaluru,Suyash Sharma,2.0,0,19,0,9.5,3,0,0
2,Royal Challengers Bengaluru,Yash Dayal,3.0,0,18,1,6.0,7,0,0
