innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Royal Challengers Bengaluru,1,PD Salt,16,9,V Kohli,1,1,18,10
1,Royal Challengers Bengaluru,2,MA Agarwal,24,18,V Kohli,13,10,38,28
1,Royal Challengers Bengaluru,3,RM Patidar,26,16,V Kohli,14,11,40,27
1,Royal Challengers Bengaluru,4,LS Livingstone,16,11,V Kohli,15,13,35,24
1,Royal Challengers Bengaluru,5,JM Sharma,24,8,LS Livingstone,9,4,36,12
1,Royal Challengers Bengaluru,6,R Shepherd,4,3,JM Sharma,0,2,4,5
1,Royal Challengers Bengaluru,7,KH Pandya,4,4,R Shepherd,13,6,17,10
1,Royal Challengers Bengaluru,8,B Kumar,1,1,KH Pandya,0,1,1,2
1,Royal Challengers Bengaluru,9,Yash Dayal,1,1,B Kumar,0,1,1,2
1,Royal Challengers Bengaluru,10,Yash Dayal,1,1,B Kumar,0,1,1,2
2,Punjab Kings,1,Priyansh Arya,24,19,P Simran Singh,14,11,43,30
2,Punjab Kings,2,P Simran Singh,12,11,JP Inglis,17,10,29,21
2,Punjab Kings,3,SS Iyer,1,2,JP Inglis,6,5,7,7
2,Punjab Kings,4,N Wadhera,2,7,JP Inglis,16,8,19,15
2,Punjab Kings,5,Shashank Singh,22,14,N Wadhera,13,11,38,25
2,Punjab Kings,6,MP Stoinis,6,2,Shashank Singh,0,0,6,2
2,Punjab Kings,7,Azmatullah Omarzai,1,2,Shashank Singh,1,2,3,4
2,Punjab Kings,8,KA Jamieson,0,2,Shashank Singh,38,14,39,16
