cricsheet_match_id,match_number,date,venue,team_1,team_2,toss_winner,toss_decision,winner,result,win_by_runs,win_by_wickets,player_of_match,team_1_score,team_2_score,team_1_overs,team_2_overs,method,target_overs,match_stage,umpire_1,umpire_2,tv_umpire,match_referee
1359485,11,2023-04-08,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Delhi Capitals,Delhi Capitals,field,Rajasthan Royals,,57,0,YBK Jaiswal,199/4,142/9,20.0,20.0,,20,league,Navdeep Singh,MV Saidharshan Kumar,KN Ananthapadmanabhan,V Narayan Kutty
1359486,12,2023-04-08,"Wankhede Stadium, Mumbai",Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,,0,7,RA Jadeja,157/8,159/3,20.0,18.1,,20,league,CB Gaffaney,NA Patwardhan,AK Chaudhary,DS Manohar
1359487,13,2023-04-09,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,Kolkata Knight Riders,Gujarat Titans,bat,Kolkata Knight Riders,,0,3,RK Singh,204/4,207/7,20.0,20.0,,20,league,Nitin Menon,Tapan Sharma,HAS Khalid,J Srinath
1359488,14,2023-04-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,,0,8,S Dhawan,143/9,145/2,20.0,17.1,,20,league,BNJ Oxenford,UV Gandhe,J Madanagopal,M Nayyar
1359489,15,2023-04-10,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore,Lucknow Super Giants,Lucknow Super Giants,field,Lucknow Super Giants,,0,1,N Pooran,212/2,213/9,20.0,20.0,,20,league,AK Chaudhary,A Nand Kishore,CB Gaffaney,DS Manohar
1359490,16,2023-04-11,"Arun Jaitley Stadium, Delhi",Delhi Capitals,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,,0,6,RG Sharma,172/10,173/4,19.4,20.0,,20,league,MA Gough,R Pandit,KN Ananthapadmanabhan,V Narayan Kutty
1359491,17,2023-04-12,"MA Chidambaram Stadium, Chepauk, Chennai",Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,field,Rajasthan Royals,,3,0,R Ashwin,175/8,172/6,20.0,20.0,,20,league,Vinod Seshan,VK Sharma,Nitin Menon,J Srinath
1359492,18,2023-04-13,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Punjab Kings,Gujarat Titans,Gujarat Titans,field,Gujarat Titans,,0,6,MM Sharma,153/8,154/4,20.0,19.5,,20,league,A Totre,J Madanagopal,BNJ Oxenford,R Seth
1359493,19,2023-04-14,"Eden Gardens, Kolkata",Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,Sunrisers Hyderabad,,23,0,HC Brook,228/4,205/7,20.0,20.0,,20,league,CB Gaffaney,GR Sadashiv Iyer,NA Patwardhan,DS Manohar
1359494,20,2023-04-15,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,field,Royal Challengers Bangalore,,23,0,V Kohli,174/6,151/9,20.0,20.0,,20,league,KN Ananthapadmanabhan,MV Saidharshan Kumar,MA Gough,Amit Sharma
1359495,21,2023-04-15,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,Punjab Kings,Punjab Kings,field,Punjab Kings,,0,2,Sikandar Raza,159/8,161/8,20.0,19.3,,20,league,HAS Khalid,VK Sharma,Tapan Sharma,Shakti Singh
1359496,22,2023-04-16,"Wankhede Stadium, Mumbai",Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,,0,5,VR Iyer,185/6,186/5,20.0,17.4,,20,league,BNJ Oxenford,UV Gandhe,J Madanagopal,R Seth
1359497,23,2023-04-16,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,,0,3,SO Hetmyer,177/7,179/7,20.0,19.2,,20,league,AK Chaudhary,CB Gaffaney,A Nand Kishore,Prakash Bhatt
1359498,24,2023-04-17,"M Chinnaswamy Stadium, Bengaluru",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Chennai Super Kings,,8,0,DP Conway,226/6,218/8,20.0,20.0,,20,league,KN Ananthapadmanabhan,Navdeep Singh,MA Gough,Amit Sharma
1359499,25,2023-04-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Mumbai Indians,,14,0,C Green,192/5,178/10,20.0,19.5,,20,league,Nitin Menon,Vinod Seshan,VK Sharma,Shakti Singh
1359500,26,2023-04-19,"Sawai Mansingh Stadium, Jaipur",Lucknow Super Giants,Rajasthan Royals,Rajasthan Royals,field,Lucknow Super Giants,,10,0,MP Stoinis,154/7,144/6,20.0,20.0,,20,league,J Madanagopal,YC Barde,BNJ Oxenford,R Seth
1359501,27,2023-04-20,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Royal Challengers Bangalore,Punjab Kings,Punjab Kings,field,Royal Challengers Bangalore,,24,0,Mohammed Siraj,174/4,150/10,20.0,18.2,,20,league,AK Chaudhary,GR Sadashiv Iyer,CB Gaffaney,Prakash Bhatt
1359502,28,2023-04-20,"Arun Jaitley Stadium, Delhi",Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,,0,4,I Sharma,127/10,128/6,20.0,19.2,,20,league,MA Gough,R Pandit,KN Ananthapadmanabhan,Amit Sharma
1359503,29,2023-04-21,"MA Chidambaram Stadium, Chepauk, Chennai",Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,,0,7,RA Jadeja,134/7,138/3,20.0,18.4,,20,league,HAS Khalid,VK Sharma,Nitin Menon,Shakti Singh
1359504,30,2023-04-22,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Gujarat Titans,Lucknow Super Giants,Gujarat Titans,bat,Gujarat Titans,,7,0,MM Sharma,135/6,128/7,20.0,20.0,,20,league,A Totre,RJ Tucker,J Madanagopal,R Seth
1359505,31,2023-04-22,"Wankhede Stadium, Mumbai",Punjab Kings,Mumbai Indians,Mumbai Indians,field,Punjab Kings,,13,0,SM Curran,214/8,201/6,20.0,20.0,,20,league,CB Gaffaney,GR Sadashiv Iyer,AK Chaudhary,Prakash Bhatt
1359506,32,2023-04-23,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,field,Royal Challengers Bangalore,,7,0,GJ Maxwell,189/9,182/6,20.0,20.0,,20,league,MA Gough,MV Saidharshan Kumar,Navdeep Singh,Amit Sharma
1359507,33,2023-04-23,"Eden Gardens, Kolkata",Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Chennai Super Kings,,49,0,AM Rahane,235/4,186/8,20.0,20.0,,20,league,Nitin Menon,Tapan Sharma,VK Sharma,Shakti Singh
1359508,34,2023-04-24,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,bat,Delhi Capitals,,7,0,AR Patel,144/9,137/6,20.0,20.0,,20,league,J Madanagopal,RJ Tucker,UV Gandhe,R Seth
1359509,35,2023-04-25,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,Mumbai Indians,Mumbai Indians,field,Gujarat Titans,,55,0,A Manohar,207/6,152/9,20.0,20.0,,20,league,AK Chaudhary,A Nand Kishore,CB Gaffaney,SA Satbhai
1359510,36,2023-04-26,"M Chinnaswamy Stadium, Bengaluru",Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Kolkata Knight Riders,,21,0,CV Varun,200/5,179/8,20.0,20.0,,20,league,KN Ananthapadmanabhan,R Pandit,MA Gough,Amit Sharma
1359511,37,2023-04-27,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,bat,Rajasthan Royals,,32,0,YBK Jaiswal,202/5,170/6,20.0,20.0,,20,league,A Totre,YC Barde,RJ Tucker,M Nayyar
1359512,38,2023-04-28,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Lucknow Super Giants,Punjab Kings,Punjab Kings,field,Lucknow Super Giants,,56,0,MP Stoinis,257/5,201/10,20.0,19.5,,20,league,Nitin Menon,Vinod Seshan,HAS Khalid,Shakti Singh
1359513,39,2023-04-29,"Eden Gardens, Kolkata",Kolkata Knight Riders,Gujarat Titans,Gujarat Titans,field,Gujarat Titans,,0,7,J Little,179/7,180/3,20.0,17.5,,20,league,NA Patwardhan,GR Sadashiv Iyer,CB Gaffaney,SA Satbhai
1359514,40,2023-04-29,"Arun Jaitley Stadium, Delhi",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,,9,0,MR Marsh,197/6,188/6,20.0,20.0,,20,league,MA Gough,Navdeep Singh,MV Saidharshan Kumar,V Narayan Kutty
1359515,41,2023-04-30,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings,Punjab Kings,Chennai Super Kings,bat,Punjab Kings,,0,4,DP Conway,200/4,201/6,20.0,20.0,,20,league,RJ Tucker,UV Gandhe,YC Barde,M Nayyar
1359516,42,2023-04-30,"Wankhede Stadium, Mumbai",Rajasthan Royals,Mumbai Indians,Rajasthan Royals,bat,Mumbai Indians,,0,6,YBK Jaiswal,212/7,214/4,20.0,19.3,,20,league,Vinod Seshan,VK Sharma,Tapan Sharma,J Srinath
1359517,43,2023-05-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Royal Challengers Bangalore,Lucknow Super Giants,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,,18,0,F du Plessis,126/9,108/10,20.0,19.5,,20,league,AK Chaudhary,GR Sadashiv Iyer,A Nand Kishore,Prakash Bhatt
1359518,44,2023-05-02,"Narendra Modi Stadium, Ahmedabad",Delhi Capitals,Gujarat Titans,Delhi Capitals,bat,Delhi Capitals,,5,0,Mohammed Shami,130/8,125/6,20.0,20.0,,20,league,MA Gough,R Pandit,KN Ananthapadmanabhan,V Narayan Kutty
1359519,45,2023-05-03,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,Chennai Super Kings,Chennai Super Kings,field,,no result,0,0,,125/7,,19.2,0.0,,20,league,AK Chaudhary,NA Patwardhan,CB Gaffaney,Prakash Bhatt
1359520,46,2023-05-03,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Punjab Kings,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,,0,6,Ishan Kishan,214/3,216/4,20.0,18.5,,20,league,J Madanagopal,RJ Tucker,A Totre,SS Raul
1359521,47,2023-05-04,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,bat,Kolkata Knight Riders,,5,0,CV Varun,171/9,166/8,20.0,20.0,,20,league,KN Ananthapadmanabhan,MA Gough,MV Saidharshan Kumar,V Narayan Kutty
1359522,48,2023-05-05,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,Gujarat Titans,Rajasthan Royals,bat,Gujarat Titans,,0,9,Rashid Khan,118/10,119/1,17.5,13.5,,20,league,HAS Khalid,VK Sharma,Nitin Menon,J Srinath
1359523,49,2023-05-06,"MA Chidambaram Stadium, Chepauk, Chennai",Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,,0,6,M Pathirana,139/8,140/4,20.0,17.4,,20,league,BNJ Oxenford,Navdeep Singh,KN Ananthapadmanabhan,V Narayan Kutty
1359524,50,2023-05-06,"Arun Jaitley Stadium, Delhi",Royal Challengers Bangalore,Delhi Capitals,Royal Challengers Bangalore,bat,Delhi Capitals,,0,7,PD Salt,181/4,187/3,20.0,16.4,,20,league,RJ Tucker,YC Barde,J Madanagopal,M Nayyar
1359525,51,2023-05-07,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,Lucknow Super Giants,Lucknow Super Giants,field,Gujarat Titans,,56,0,Shubman Gill,227/2,171/7,20.0,20.0,,20,league,AK Chaudhary,A Nand Kishore,CB Gaffaney,Prakash Bhatt
1359526,52,2023-05-07,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,bat,Sunrisers Hyderabad,,0,4,GD Phillips,214/2,217/6,20.0,20.0,,20,league,Nitin Menon,Vinod Seshan,VK Sharma,J Srinath
1359527,53,2023-05-08,"Eden Gardens, Kolkata",Punjab Kings,Kolkata Knight Riders,Punjab Kings,bat,Kolkata Knight Riders,,0,5,AD Russell,179/7,182/5,20.0,20.0,,20,league,A Totre,J Madanagopal,UV Gandhe,SS Raul
1359528,54,2023-05-09,"Wankhede Stadium, Mumbai",Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,,0,6,SA Yadav,199/6,200/4,20.0,16.3,,20,league,HAS Khalid,VK Sharma,Nitin Menon,RS Sodhi
1359529,55,2023-05-10,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings,Delhi Capitals,Chennai Super Kings,bat,Chennai Super Kings,,27,0,RA Jadeja,167/8,140/8,20.0,20.0,,20,league,CB Gaffaney,NA Patwardhan,AK Chaudhary,Sanjay Verma
1359530,56,2023-05-11,"Eden Gardens, Kolkata",Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,,0,9,YBK Jaiswal,149/8,151/1,20.0,13.1,,20,league,RJ Tucker,MV Saidharshan Kumar,R Pandit,P Dharmani
1359531,57,2023-05-12,"Wankhede Stadium, Mumbai",Mumbai Indians,Gujarat Titans,Gujarat Titans,field,Mumbai Indians,,27,0,SA Yadav,218/5,191/8,20.0,20.0,,20,league,Nitin Menon,Tapan Sharma,Vinod Seshan,RS Sodhi
1359532,58,2023-05-13,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad,Lucknow Super Giants,Sunrisers Hyderabad,bat,Lucknow Super Giants,,0,7,PN Mankad,182/6,185/3,20.0,19.2,,20,league,A Totre,J Madanagopal,YC Barde,P Dharmani
1359533,59,2023-05-13,"Arun Jaitley Stadium, Delhi",Punjab Kings,Delhi Capitals,Delhi Capitals,field,Punjab Kings,,31,0,P Simran Singh,167/7,136/8,20.0,20.0,,20,league,CB Gaffaney,NA Patwardhan,GR Sadashiv Iyer,Sanjay Verma
1359534,60,2023-05-14,"Sawai Mansingh Stadium, Jaipur",Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,,112,0,WD Parnell,171/5,59/10,20.0,10.3,,20,league,KN Ananthapadmanabhan,Navdeep Singh,RJ Tucker,V Narayan Kutty
1359535,61,2023-05-14,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,Kolkata Knight Riders,,0,6,RK Singh,144/6,147/4,20.0,18.3,,20,league,Tapan Sharma,Vinod Seshan,Nitin Menon,J Srinath
1359536,62,2023-05-15,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Gujarat Titans,,34,0,Shubman Gill,188/9,154/9,20.0,20.0,,20,league,J Madanagopal,UV Gandhe,A Totre,M Nayyar
1359537,63,2023-05-16,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,Mumbai Indians,Mumbai Indians,field,Lucknow Super Giants,,5,0,MP Stoinis,177/3,172/5,20.0,20.0,,20,league,AK Chaudhary,A Nand Kishore,CB Gaffaney,Sanjay Verma
1359538,64,2023-05-17,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Delhi Capitals,Punjab Kings,Punjab Kings,field,Delhi Capitals,,15,0,RR Rossouw,213/2,198/7,20.0,20.0,,20,league,KN Ananthapadmanabhan,MV Saidharshan Kumar,RJ Tucker,P Dharmani
1359539,65,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,,0,8,V Kohli,186/5,187/2,20.0,19.2,,20,league,BNJ Oxenford,VK Sharma,HAS Khalid,J Srinath
1359540,66,2023-05-19,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Punjab Kings,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,,0,4,D Padikkal,187/5,189/6,20.0,19.4,,20,league,A Nand Kishore,RJ Tucker,Navdeep Singh,P Dharmani
1359541,67,2023-05-20,"Arun Jaitley Stadium, Delhi",Chennai Super Kings,Delhi Capitals,Chennai Super Kings,bat,Chennai Super Kings,,77,0,RD Gaikwad,223/3,146/9,20.0,20.0,,20,league,CB Gaffaney,NA Patwardhan,AK Chaudhary,Sanjay Verma
1359542,68,2023-05-20,"Eden Gardens, Kolkata",Lucknow Super Giants,Kolkata Knight Riders,Kolkata Knight Riders,field,Lucknow Super Giants,,1,0,N Pooran,176/8,175/7,20.0,20.0,,20,league,J Madanagopal,UV Gandhe,YC Barde,M Nayyar
1359543,69,2023-05-21,"Wankhede Stadium, Mumbai",Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,,0,8,C Green,200/5,201/2,20.0,18.0,,20,league,KN Ananthapadmanabhan,RJ Tucker,R Pandit,P Dharmani
1359544,70,2023-05-21,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore,Gujarat Titans,Gujarat Titans,field,Gujarat Titans,,0,6,Shubman Gill,197/5,198/4,20.0,19.1,,20,league,Nitin Menon,VK Sharma,Tapan Sharma,J Srinath
1370350,71,2023-05-23,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings,Gujarat Titans,Gujarat Titans,field,Chennai Super Kings,,15,0,RD Gaikwad,172/7,157/10,20.0,20.0,,20,Qualifier 1,AK Chaudhary,CB Gaffaney,BNJ Oxenford,M Nayyar
1370351,72,2023-05-24,"MA Chidambaram Stadium, Chepauk, Chennai",Mumbai Indians,Lucknow Super Giants,Mumbai Indians,bat,Mumbai Indians,,81,0,Akash Madhwal,182/8,101/10,20.0,16.3,,20,Eliminator,BNJ Oxenford,VK Sharma,CB Gaffaney,V Narayan Kutty
1370352,73,2023-05-26,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,Mumbai Indians,Mumbai Indians,field,Gujarat Titans,,62,0,Shubman Gill,233/2,171/10,20.0,18.2,,20,Qualifier 2,Nitin Menon,RJ Tucker,J Madanagopal,J Srinath
1370353,74,2023-05-29,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,,0,5,DP Conway,214/4,171/5,20.0,15.0,D/L,15,Final,Nitin Menon,RJ Tucker,KN Ananthapadmanabhan,J Srinath
