innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
2,8,5,Punjab Kings,JP Inglis,HH Pandya,Nitin Menon,wicket,struck down,False
2,19,3,Mumbai Indians,SS Iyer,Ashwani Kumar,CB Gaffaney,wicket,struck down,False
