match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
19,2012-04-16,Delhi Daredevils,Wankhede Stadium,3.0,0,24,0,8.0,5,0,0
33,2012-04-25,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",4.0,0,36,1,9.0,9,0,0
