innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kolkata Knight Riders,AD Russell,2.0,0,32,1,16.0,4,0,0
1,Kolkata Knight Riders,CV Varun,4.0,0,31,0,7.75,7,1,0
1,Kolkata Knight Riders,Harshit Rana,4.0,0,51,2,12.75,4,0,0
1,Kolkata Knight Riders,SH Johnson,3.0,0,46,0,15.33,3,2,0
1,Kolkata Knight Riders,SP Narine,3.0,0,38,0,12.67,5,1,0
1,Kolkata Knight Riders,VG Arora,4.0,0,35,0,8.75,9,4,0
2,Lucknow Super Giants,Akash Deep,4.0,0,55,2,13.75,9,3,0
2,Lucknow Super Giants,Avesh Khan,4.0,0,45,1,11.25,10,0,0
2,Lucknow Super Giants,DS Rathi,4.0,0,33,1,8.25,6,2,0
2,Lucknow Super Giants,Ravi Bishnoi,4.0,0,47,1,11.75,8,3,0
2,Lucknow Super Giants,SN Thakur,4.0,0,52,2,13.0,9,8,0
