innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
2,3,2,Lucknow Super Giants,Q de Kock,Akash Deep,AT Holdstock,wicket,struck down,False
2,3,3,Lucknow Super Giants,Q de Kock,Akash Deep,AT Holdstock,wicket,upheld,False
