innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Lucknow Super Giants,1,AK Markram,47,28,MR Marsh,48,34,99,62
1,Lucknow Super Giants,2,N Pooran,32,16,MR Marsh,33,14,71,30
1,Lucknow Super Giants,3,Abdul Samad,6,4,N Pooran,44,14,51,18
1,Lucknow Super Giants,4,DA Miller,4,4,N Pooran,11,6,17,10
2,Kolkata Knight Riders,1,Q de Kock,15,9,SP Narine,15,6,37,15
2,Kolkata Knight Riders,2,AM Rahane,36,16,SP Narine,15,7,54,23
2,Kolkata Knight Riders,3,VR Iyer,37,21,AM Rahane,25,19,71,40
2,Kolkata Knight Riders,4,VR Iyer,2,4,Ramandeep Singh,1,2,4,6
2,Kolkata Knight Riders,5,VR Iyer,2,2,A Raghuvanshi,5,4,7,6
2,Kolkata Knight Riders,6,VR Iyer,4,2,AD Russell,0,0,4,2
2,Kolkata Knight Riders,7,RK Singh,1,1,AD Russell,7,4,8,5
2,Kolkata Knight Riders,8,Harshit Rana,10,9,RK Singh,37,14,49,23
