innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Lucknow Super Giants,AK Markram,47,28,4,2,167.86,b Harshit Rana,1
1,Lucknow Super Giants,MR Marsh,81,48,6,5,168.75,c RK Singh b AD Russell,2
1,Lucknow Super Giants,N Pooran,87,36,7,8,241.67,not out,3
1,Lucknow Super Giants,Abdul Samad,6,4,1,0,150.0,b Harshit Rana,4
1,Lucknow Super Giants,DA Miller,4,4,0,0,100.0,not out,5
2,Kolkata Knight Riders,Q de Kock,15,9,0,2,166.67,lbw b Akash Deep,1
2,Kolkata Knight Riders,SP Narine,30,13,4,2,230.77,c AK Markram b DS Rathi,2
2,Kolkata Knight Riders,AM Rahane,61,35,8,2,174.29,c N Pooran b SN Thakur,3
2,Kolkata Knight Riders,VR Iyer,45,29,6,1,155.17,c AK Markram b Akash Deep,4
2,Kolkata Knight Riders,Ramandeep Singh,1,2,0,0,50.0,c AK Markram b Ravi Bishnoi,5
2,Kolkata Knight Riders,A Raghuvanshi,5,4,1,0,125.0,c RR Pant b Avesh Khan,6
2,Kolkata Knight Riders,AD Russell,7,4,0,1,175.0,c DA Miller b SN Thakur,7
2,Kolkata Knight Riders,RK Singh,38,15,6,2,253.33,not out,8
2,Kolkata Knight Riders,Harshit Rana,10,9,2,0,111.11,not out,9
