match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
3,2015-04-10,Kings XI Punjab,Maharashtra Cricket Association Stadium,4.0,0,26,3,6.5,10,0,0
6,2015-04-12,Delhi Daredevils,Feroz Shah Kotla,4.0,0,55,0,13.75,7,1,0
9,2015-04-14,Mumbai Indians,"Sardar Patel Stadium, Motera",3.0,0,29,0,9.67,9,0,0
11,2015-04-16,Sunrisers Hyderabad,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2.0,0,20,0,10.0,5,1,1
15,2015-04-19,Chennai Super Kings,"Sardar Patel Stadium, Motera",4.0,0,26,1,6.5,11,1,0
18,2015-04-21,Kings XI Punjab,"Sardar Patel Stadium, Motera",4.0,0,41,0,10.25,6,0,0
22,2015-04-24,Royal Challengers Bangalore,"Sardar Patel Stadium, Motera",2.0,0,17,0,8.5,3,0,0
29,2015-04-29,Royal Challengers Bangalore,M Chinnaswamy Stadium,2.0,0,26,0,13.0,2,1,0
36,2015-05-03,Delhi Daredevils,Brabourne Stadium,4.0,0,22,2,5.5,10,1,0
41,2015-05-07,Sunrisers Hyderabad,Brabourne Stadium,4.0,0,37,1,9.25,8,1,0
47,2015-05-10,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4.0,0,40,0,10.0,7,0,0
54,2015-05-16,Kolkata Knight Riders,Brabourne Stadium,4.0,0,45,1,11.25,6,4,0
58,2015-05-20,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,4.0,0,42,0,10.5,4,0,0
