match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2020-09-22,Chennai Super Kings,Sharjah Cricket Stadium,10,8,1,0,125.0,lbw b SM Curran,6
9,2020-09-27,Kings XI Punjab,Sharjah Cricket Stadium,53,31,0,7,170.97,c MA Agarwal b Mohammed Shami,4
12,2020-09-30,Kolkata Knight Riders,Dubai International Cricket Stadium,14,10,0,1,140.0,b CV Varun,6
15,2020-10-03,Royal Challengers Bangalore,Sheikh Zayed Stadium,24,12,0,3,200.0,not out,7
20,2020-10-06,Mumbai Indians,Sheikh Zayed Stadium,5,6,1,0,83.33,b JJ Bumrah,7
23,2020-10-09,Delhi Capitals,Sharjah Cricket Stadium,38,29,3,2,131.03,b K Rabada,6
26,2020-10-11,Sunrisers Hyderabad,Dubai International Cricket Stadium,45,28,4,2,160.71,not out,7
30,2020-10-14,Delhi Capitals,Dubai International Cricket Stadium,14,18,1,0,77.78,not out,7
33,2020-10-17,Royal Challengers Bangalore,Dubai International Cricket Stadium,19,11,1,1,172.73,not out,6
40,2020-10-22,Sunrisers Hyderabad,Dubai International Cricket Stadium,2,3,0,0,66.67,not out,7
54,2020-11-01,Kolkata Knight Riders,Dubai International Cricket Stadium,31,27,2,1,114.81,c KD Karthik b CV Varun,7
