match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
36,2009-05-09,Deccan Chargers,De Beers Diamond Oval,14,10,0,1,140.0,not out,8
42,2009-05-12,Mumbai Indians,SuperSport Park,8,12,1,0,66.67,c RR Raje b SL Malinga,9
49,2009-05-17,Deccan Chargers,New Wanderers Stadium,0,5,0,0,0.0,not out,8
54,2009-05-20,Chennai Super Kings,Kingsmead,6,7,1,0,85.71,c JDP Oram b SK Raina,8
