match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
5,2021-04-13,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",2,6,0,0,33.33,c RA Tripathi b CV Varun,2
9,2021-04-17,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",40,39,5,0,102.56,c J Suchith b Mujeeb Ur Rahman,1
13,2021-04-20,Delhi Capitals,"MA Chidambaram Stadium, Chepauk, Chennai",2,4,0,0,50.0,c RR Pant b MP Stoinis,2
17,2021-04-23,Punjab Kings,"MA Chidambaram Stadium, Chepauk, Chennai",3,5,0,0,60.0,c MC Henriques b DJ Hooda,1
24,2021-04-29,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",70,50,6,2,140.0,not out,2
27,2021-05-01,Chennai Super Kings,"Arun Jaitley Stadium, Delhi",38,28,4,1,135.71,c & b MM Ali,1
30,2021-09-19,Chennai Super Kings,Dubai International Cricket Stadium,17,12,3,0,141.67,lbw b DL Chahar,1
34,2021-09-23,Kolkata Knight Riders,"Zayed Cricket Stadium, Abu Dhabi",55,42,4,3,130.95,c SP Narine b M Prasidh Krishna,2
39,2021-09-26,Royal Challengers Bangalore,Dubai International Cricket Stadium,24,23,4,0,104.35,c GJ Maxwell b YS Chahal,2
42,2021-09-28,Punjab Kings,"Zayed Cricket Stadium, Abu Dhabi",27,29,2,0,93.1,b Mohammed Shami,2
46,2021-10-02,Delhi Capitals,Sharjah Cricket Stadium,19,18,1,1,105.56,c A Nortje b AR Patel,2
