match_number,date,opponent,catches,stumpings,run_outs
20,2023-04-15,Royal Challengers Bangalore,1,0,0
28,2023-04-20,Kolkata Knight Riders,1,0,0
34,2023-04-24,Sunrisers Hyderabad,2,0,0
44,2023-05-02,Gujarat Titans,1,0,0
55,2023-05-10,Chennai Super Kings,1,0,0
59,2023-05-13,Punjab Kings,1,0,0
64,2023-05-17,Punjab Kings,1,0,0
67,2023-05-20,Chennai Super Kings,1,0,0
