innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Mumbai Indians,1,LMP Simmons,50,38,PA Patel,59,36,111,74
1,Mumbai Indians,2,LMP Simmons,15,14,RG Sharma,26,20,43,34
1,Mumbai Indians,3,KA Pollard,6,5,LMP Simmons,6,4,12,9
1,Mumbai Indians,4,KA Pollard,1,2,AT Rayudu,4,1,6,3
2,Kings XI Punjab,1,M Vijay,1,2,V Sehwag,2,5,9,7
2,Kings XI Punjab,2,GJ Maxwell,12,9,M Vijay,17,11,29,20
2,Kings XI Punjab,3,M Vijay,21,21,DA Miller,24,23,48,44
2,Kings XI Punjab,4,DA Miller,19,14,GJ Bailey,13,13,33,27
2,Kings XI Punjab,5,WP Saha,11,9,GJ Bailey,8,5,21,14
2,Kings XI Punjab,6,AR Patel,0,1,WP Saha,0,0,0,1
2,Kings XI Punjab,7,WP Saha,1,3,MG Johnson,8,4,9,7
2,Kings XI Punjab,8,WP Saha,1,3,MG Johnson,8,4,9,7
