match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2024-03-22,Royal Challengers Bengaluru,"MA Chidambaram Stadium, Chepauk, Chennai",25,17,0,1,147.06,not out,6
7,2024-03-26,Gujarat Titans,"MA Chidambaram Stadium, Chepauk, Chennai",7,3,1,0,233.33,"run out (WP Saha, V Shankar)",7
13,2024-03-31,Delhi Capitals,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",21,17,2,0,123.53,not out,7
18,2024-04-05,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",31,23,4,0,134.78,not out,5
34,2024-04-19,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",57,40,5,1,142.5,not out,4
39,2024-04-23,Lucknow Super Giants,"MA Chidambaram Stadium, Chepauk, Chennai",16,19,2,0,84.21,c KL Rahul b Mohsin Khan,4
49,2024-05-01,Punjab Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2,4,0,0,50.0,lbw b RD Chahar,4
53,2024-05-05,Punjab Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",43,26,3,2,165.38,c SM Curran b Arshdeep Singh,6
59,2024-05-10,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",18,10,2,1,180.0,c DA Miller b Rashid Khan,7
61,2024-05-12,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk, Chennai",5,6,0,0,83.33,obstructing the field,6
68,2024-05-18,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",42,22,3,3,190.91,not out,6
