match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2024-03-22,Royal Challengers Bengaluru,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,21,0,5.25,7,0,0
7,2024-03-26,Gujarat Titans,"MA Chidambaram Stadium, Chepauk, Chennai",2.0,0,15,0,7.5,2,0,0
13,2024-03-31,Delhi Capitals,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",4.0,0,43,1,10.75,5,0,0
18,2024-04-05,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",4.0,0,30,0,7.5,5,0,0
22,2024-04-08,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,18,3,4.5,11,1,0
29,2024-04-14,Mumbai Indians,"Wankhede Stadium, Mumbai",4.0,0,37,0,9.25,8,0,0
34,2024-04-19,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",3.0,0,32,0,10.67,1,1,0
39,2024-04-23,Lucknow Super Giants,"MA Chidambaram Stadium, Chepauk, Chennai",2.0,0,16,0,8.0,2,0,1
46,2024-04-28,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,22,1,5.5,8,0,0
49,2024-05-01,Punjab Kings,"MA Chidambaram Stadium, Chepauk, Chennai",3.0,0,22,0,7.33,6,0,0
53,2024-05-05,Punjab Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",4.0,0,20,3,5.0,9,0,0
59,2024-05-10,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",2.0,0,29,0,14.5,0,0,0
61,2024-05-12,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,24,0,6.0,7,0,0
68,2024-05-18,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",3.0,0,40,0,13.33,2,0,0
