innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Rising Pune Supergiants,AM Rahane,67,52,4,3,128.85,c & b SP Narine,1
1,Rising Pune Supergiants,F du Plessis,4,9,0,0,44.44,b Shakib Al Hasan,2
1,Rising Pune Supergiants,SPD Smith,31,28,2,0,110.71,run out (R Sathish),3
1,Rising Pune Supergiants,NLTC Perera,12,9,0,1,133.33,b R Sathish,4
1,Rising Pune Supergiants,JA Morkel,16,9,0,2,177.78,b UT Yadav,5
1,Rising Pune Supergiants,MS Dhoni,23,12,2,1,191.67,not out,6
1,Rising Pune Supergiants,R Bhatia,1,1,0,0,100.0,not out,7
2,Kolkata Knight Riders,RV Uthappa,0,1,0,0,0.0,lbw b JA Morkel,1
2,Kolkata Knight Riders,G Gambhir,11,5,2,0,220.0,"run out (SS Tiwary, MS Dhoni)",2
2,Kolkata Knight Riders,SA Yadav,60,49,6,2,122.45,lbw b M Ashwin,3
2,Kolkata Knight Riders,Shakib Al Hasan,3,9,0,0,33.33,b R Bhatia,4
2,Kolkata Knight Riders,YK Pathan,36,27,2,2,133.33,lbw b R Bhatia,5
2,Kolkata Knight Riders,AD Russell,17,11,0,2,154.55,c F du Plessis b NLTC Perera,6
2,Kolkata Knight Riders,R Sathish,10,8,0,1,125.0,b JA Morkel,7
2,Kolkata Knight Riders,PP Chawla,8,5,1,0,160.0,c SPD Smith b NLTC Perera,8
2,Kolkata Knight Riders,UT Yadav,7,2,0,1,350.0,not out,9
