innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kolkata Knight Riders,AD Russell,2.0,0,16,0,8.0,3,0,0
1,Kolkata Knight Riders,M Morkel,3.0,0,30,0,10.0,8,0,0
1,Kolkata Knight Riders,PP Chawla,3.0,0,26,0,8.67,4,0,0
1,Kolkata Knight Riders,R Sathish,3.0,0,20,1,6.67,4,0,0
1,Kolkata Knight Riders,SP Narine,4.0,0,32,1,8.0,7,0,0
1,Kolkata Knight Riders,Shakib Al Hasan,3.0,0,14,1,4.67,7,0,0
1,Kolkata Knight Riders,UT Yadav,2.0,0,16,1,8.0,1,0,0
2,Rising Pune Supergiants,Ankit Sharma,3.0,0,26,0,8.67,5,1,0
2,Rising Pune Supergiants,JA Morkel,3.0,0,36,2,12.0,5,2,0
2,Rising Pune Supergiants,M Ashwin,4.0,0,32,1,8.0,10,1,0
2,Rising Pune Supergiants,NLTC Perera,3.3,0,28,2,8.0,8,0,0
2,Rising Pune Supergiants,R Ashwin,2.0,0,21,0,10.5,4,3,0
2,Rising Pune Supergiants,R Bhatia,4.0,0,19,2,4.75,8,0,0
