match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2018-04-07,Mumbai Indians,Wankhede Stadium,4,6,0,0,66.67,c & b HH Pandya,3
5,2018-04-10,Kolkata Knight Riders,MA Chidambaram Stadium,14,12,0,1,116.67,c R Vinay Kumar b SP Narine,3
17,2018-04-20,Rajasthan Royals,Maharashtra Cricket Association Stadium,46,29,9,0,158.62,c K Gowtham b S Gopal,3
20,2018-04-22,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,54,43,5,2,125.58,not out,3
24,2018-04-25,Royal Challengers Bangalore,M.Chinnaswamy Stadium,11,9,2,0,122.22,c Mandeep Singh b UT Yadav,3
27,2018-04-28,Mumbai Indians,Maharashtra Cricket Association Stadium,75,47,6,4,159.57,not out,3
30,2018-04-30,Delhi Daredevils,Maharashtra Cricket Association Stadium,1,2,0,0,50.0,b GJ Maxwell,3
33,2018-05-03,Kolkata Knight Riders,Eden Gardens,31,26,4,0,119.23,c MG Johnson b Kuldeep Yadav,3
35,2018-05-05,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,25,21,2,1,119.05,c TG Southee b UT Yadav,3
43,2018-05-11,Rajasthan Royals,Sawai Mansingh Stadium,52,35,6,1,148.57,c STR Binny b IS Sodhi,3
46,2018-05-13,Sunrisers Hyderabad,Maharashtra Cricket Association Stadium,2,3,0,0,66.67,c KS Williamson b Sandeep Sharma,3
52,2018-05-18,Delhi Daredevils,Arun Jaitley Stadium,15,18,1,0,83.33,c V Shankar b S Lamichhane,3
56,2018-05-20,Kings XI Punjab,Maharashtra Cricket Association Stadium,61,48,4,2,127.08,not out,3
57,2018-05-22,Sunrisers Hyderabad,Wankhede Stadium,22,13,4,0,169.23,b S Kaul,3
60,2018-05-27,Sunrisers Hyderabad,Wankhede Stadium,32,24,3,1,133.33,c SP Goswami b CR Brathwaite,3
