innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Delhi Capitals,PD Salt,0,1,0,0,0.0,c DA Miller b Mohammed Shami,1
1,Delhi Capitals,DA Warner,2,2,0,0,100.0,run out (Rashid Khan),2
1,Delhi Capitals,PK Garg,10,14,0,0,71.43,c WP Saha b Mohammed Shami,3
1,Delhi Capitals,RR Rossouw,8,6,2,0,133.33,c WP Saha b Mohammed Shami,4
1,Delhi Capitals,MK Pandey,1,4,0,0,25.0,c WP Saha b Mohammed Shami,5
1,Delhi Capitals,AR Patel,27,30,2,1,90.0,c Rashid Khan b MM Sharma,6
1,Delhi Capitals,Aman Hakim Khan,51,44,3,3,115.91,c A Manohar b Rashid Khan,7
1,Delhi Capitals,RV Patel,23,13,2,1,176.92,c HH Pandya b MM Sharma,8
1,Delhi Capitals,A Nortje,3,6,0,0,50.0,not out,9
1,Delhi Capitals,Kuldeep Yadav,0,1,0,0,0.0,not out,10
2,Gujarat Titans,WP Saha,0,6,0,0,0.0,c PD Salt b KK Ahmed,1
2,Gujarat Titans,Shubman Gill,6,7,1,0,85.71,c MK Pandey b A Nortje,2
2,Gujarat Titans,HH Pandya,59,53,7,0,111.32,not out,3
2,Gujarat Titans,V Shankar,6,9,1,0,66.67,b I Sharma,4
2,Gujarat Titans,DA Miller,0,3,0,0,0.0,b Kuldeep Yadav,5
2,Gujarat Titans,A Manohar,26,33,0,1,78.79,c Aman Hakim Khan b KK Ahmed,6
2,Gujarat Titans,R Tewatia,20,7,0,3,285.71,c RR Rossouw b I Sharma,7
2,Gujarat Titans,Rashid Khan,3,2,0,0,150.0,not out,8
