innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Rajasthan Royals,death,56,3,30,11.2,8,11
1,Rajasthan Royals,middle,62,2,54,6.89,5,20
1,Rajasthan Royals,powerplay,40,1,36,6.67,6,21
2,Mumbai Indians,death,60,3,41,8.78,6,12
2,Mumbai Indians,middle,60,0,40,9.0,6,11
2,Mumbai Indians,powerplay,41,2,35,7.03,7,19
