innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,20,4,Mumbai Indians,SO Hetmyer,RP Meredith,BNJ Oxenford,,struck down,False
2,8,6,Rajasthan Royals,SA Yadav,YS Chahal,YC Barde,,struck down,True
