innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Rajasthan Royals,1,JC Buttler,10,12,D Padikkal,15,15,26,26
1,Rajasthan Royals,2,SV Samson,16,7,JC Buttler,10,11,28,18
1,Rajasthan Royals,3,DJ Mitchell,17,20,JC Buttler,18,21,37,41
1,Rajasthan Royals,4,SO Hetmyer,1,3,JC Buttler,29,8,35,11
1,Rajasthan Royals,5,SO Hetmyer,1,4,R Parag,3,3,4,7
1,Rajasthan Royals,6,R Ashwin,21,9,SO Hetmyer,3,3,25,12
1,Rajasthan Royals,7,TA Boult,1,1,SO Hetmyer,1,4,3,5
2,Mumbai Indians,1,RG Sharma,2,5,Ishan Kishan,20,10,23,15
2,Mumbai Indians,2,SA Yadav,12,11,Ishan Kishan,6,8,18,19
2,Mumbai Indians,3,Tilak Varma,35,28,SA Yadav,39,28,81,56
2,Mumbai Indians,4,Tilak Varma,0,2,KA Pollard,0,0,0,2
2,Mumbai Indians,5,TH David,20,9,KA Pollard,10,14,33,23
2,Mumbai Indians,6,DR Sams,6,1,TH David,0,0,6,1
