match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
5,2025-03-25,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",54,33,4,2,163.64,b M Jansen,3
9,2025-03-29,Mumbai Indians,"Narendra Modi Stadium, Ahmedabad",39,24,5,1,162.5,c RD Rickelton b Mujeeb Ur Rahman,3
14,2025-04-02,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",73,39,5,6,187.18,not out,3
19,2025-04-06,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",0,3,0,0,0.0,c H Klaasen b PJ Cummins,3
23,2025-04-09,Rajasthan Royals,"Narendra Modi Stadium, Ahmedabad",36,25,5,0,144.0,lbw b M Theekshana,3
26,2025-04-12,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",16,14,2,0,114.29,c SN Thakur b DS Rathi,3
35,2025-04-19,Delhi Capitals,"Narendra Modi Stadium, Ahmedabad",97,54,11,4,179.63,not out,3
39,2025-04-21,Kolkata Knight Riders,"Eden Gardens, Kolkata",41,23,8,0,178.26,not out,3
47,2025-04-28,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",50,26,3,4,192.31,not out,3
51,2025-05-02,Sunrisers Hyderabad,"Narendra Modi Stadium, Ahmedabad",64,37,3,4,172.97,c Abhishek Sharma b PJ Cummins,3
56,2025-05-06,Mumbai Indians,"Wankhede Stadium, Mumbai",30,27,3,1,111.11,c RD Rickelton b Ashwani Kumar,3
64,2025-05-22,Lucknow Super Giants,"Narendra Modi Stadium, Ahmedabad",33,18,3,2,183.33,b Akash Singh,3
67,2025-05-25,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad",5,7,0,0,71.43,c A Kamboj b KK Ahmed,3
