match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
6,2008-04-21,Rajasthan Royals,Sawai Mansingh Stadium,2,4,0,0,50.0,st Kamran Akmal b D Salunkhe,4
10,2008-04-25,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",12,7,0,1,171.43,c AM Rahane b Harbhajan Singh,6
13,2008-04-27,Delhi Daredevils,"Punjab Cricket Association Stadium, Mohali",15,14,2,0,107.14,c & b Shoaib Malik,4
19,2008-05-01,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",45,23,6,1,195.65,not out,5
22,2008-05-03,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",10,6,0,1,166.67,c SC Ganguly b Umar Gul,5
25,2008-05-05,Royal Challengers Bangalore,M Chinnaswamy Stadium,17,22,2,0,77.27,not out,5
31,2008-05-10,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",8,6,0,1,133.33,c S Vidyut b M Muralitharan,6
40,2008-05-17,Delhi Daredevils,Feroz Shah Kotla,36,17,3,2,211.76,not out,5
45,2008-05-21,Mumbai Indians,Wankhede Stadium,1,2,0,0,50.0,c & b CRD Fernando,5
48,2008-05-23,Deccan Chargers,"Punjab Cricket Association Stadium, Mohali",14,10,0,1,140.0,not out,5
52,2008-05-25,Kolkata Knight Riders,Eden Gardens,11,10,1,0,110.0,not out,5
58,2008-05-31,Chennai Super Kings,Wankhede Stadium,8,10,1,0,80.0,c PA Patel b JA Morkel,5
