innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,1,5,Delhi Capitals,KS Williamson,A Nortje,KN Ananthapadmanabhan,,struck down,False
1,13,6,Sunrisers Hyderabad,KM Jadhav,A Nortje,KN Ananthapadmanabhan,,struck down,False
