innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Deccan Chargers,AC Gilchrist,25,29,2,1,86.21,b RR Raje,1
1,Deccan Chargers,HH Gibbs,0,5,0,0,0.0,c SR Tendulkar b DS Kulkarni,2
1,Deccan Chargers,TL Suman,20,13,1,2,153.85,c PR Shah b DJ Bravo,3
1,Deccan Chargers,RG Sharma,38,36,2,1,105.56,c DJ Bravo b SL Malinga,4
1,Deccan Chargers,DR Smith,16,12,1,1,133.33,b ST Jayasuriya,5
1,Deccan Chargers,Y Venugopal Rao,28,17,2,1,164.71,"run out (DJ Bravo, PR Shah)",6
1,Deccan Chargers,DB Ravi Teja,4,4,0,0,100.0,not out,7
1,Deccan Chargers,RJ Harris,5,4,0,0,125.0,not out,8
2,Mumbai Indians,ST Jayasuriya,5,7,1,0,71.43,c RJ Harris b RP Singh,1
2,Mumbai Indians,SR Tendulkar,2,4,0,0,50.0,b RP Singh,2
2,Mumbai Indians,PR Shah,29,19,3,2,152.63,c DR Smith b TL Suman,3
2,Mumbai Indians,JP Duminy,52,48,7,0,108.33,c AC Gilchrist b RG Sharma,4
2,Mumbai Indians,DJ Bravo,13,16,0,0,81.25,c RJ Harris b TL Suman,5
2,Mumbai Indians,AM Nayar,1,4,0,0,25.0,b RG Sharma,6
2,Mumbai Indians,Harbhajan Singh,0,1,0,0,0.0,b RG Sharma,7
2,Mumbai Indians,SS Tiwary,3,5,0,0,60.0,st AC Gilchrist b RG Sharma,8
2,Mumbai Indians,RR Raje,11,7,0,1,157.14,not out,9
2,Mumbai Indians,DS Kulkarni,7,9,0,0,77.78,not out,10
