innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Deccan Chargers,1,AC Gilchrist,5,5,HH Gibbs,0,5,8,10
1,Deccan Chargers,2,TL Suman,20,13,AC Gilchrist,7,10,29,23
1,Deccan Chargers,3,RG Sharma,12,11,AC Gilchrist,13,14,25,25
1,Deccan Chargers,4,DR Smith,16,12,RG Sharma,6,8,23,20
1,Deccan Chargers,5,RG Sharma,20,17,Y Venugopal Rao,12,8,33,25
1,Deccan Chargers,6,Y Venugopal Rao,16,9,DB Ravi Teja,1,3,19,12
1,Deccan Chargers,7,RJ Harris,5,4,DB Ravi Teja,3,1,8,5
2,Mumbai Indians,1,ST Jayasuriya,5,7,SR Tendulkar,2,3,7,10
2,Mumbai Indians,2,SR Tendulkar,0,1,PR Shah,0,0,0,1
2,Mumbai Indians,3,JP Duminy,22,23,PR Shah,29,19,53,42
2,Mumbai Indians,4,JP Duminy,24,16,DJ Bravo,13,16,37,32
2,Mumbai Indians,5,JP Duminy,4,6,AM Nayar,1,4,6,10
2,Mumbai Indians,6,Harbhajan Singh,0,1,JP Duminy,0,0,0,1
2,Mumbai Indians,7,JP Duminy,2,3,SS Tiwary,3,4,5,7
2,Mumbai Indians,8,RR Raje,1,1,SS Tiwary,0,1,1,2
2,Mumbai Indians,9,DS Kulkarni,7,9,RR Raje,10,6,17,15
