match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
14,2014-04-26,Royal Challengers Bangalore,Sheikh Zayed Stadium,8,12,0,0,66.67,c PA Patel b MA Starc,2
19,2014-04-29,Kolkata Knight Riders,Sheikh Zayed Stadium,1,5,0,0,20.0,b R Vinay Kumar,2
23,2014-05-03,Delhi Daredevils,Feroz Shah Kotla,73,50,8,2,146.0,not out,2
25,2014-05-05,Kolkata Knight Riders,"Sardar Patel Stadium, Motera",44,35,4,1,125.71,st RV Uthappa b Shakib Al Hasan,2
30,2014-05-08,Sunrisers Hyderabad,"Sardar Patel Stadium, Motera",12,9,3,0,133.33,c NV Ojha b DW Steyn,2
35,2014-05-11,Royal Challengers Bangalore,M Chinnaswamy Stadium,56,39,8,0,143.59,b Yuvraj Singh,2
37,2014-05-13,Chennai Super Kings,JSCA International Stadium Complex,8,11,1,0,72.73,b S Badree,4
41,2014-05-15,Delhi Daredevils,"Sardar Patel Stadium, Motera",19,14,1,1,135.71,lbw b S Nadeem,2
44,2014-05-19,Mumbai Indians,"Sardar Patel Stadium, Motera",48,24,4,3,200.0,c K Santokie b Harbhajan Singh,1
52,2014-05-23,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",11,6,2,0,183.33,c GJ Bailey b L Balaji,2
56,2014-05-25,Mumbai Indians,Wankhede Stadium,50,27,7,2,185.19,c LMP Simmons b JJ Bumrah,3
