match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2017-04-05,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",4.0,0,27,2,6.75,11,1,0
6,2017-04-09,Gujarat Lions,"Rajiv Gandhi International Stadium, Uppal",4.0,0,21,2,5.25,8,0,0
10,2017-04-12,Mumbai Indians,Wankhede Stadium,4.0,0,21,3,5.25,11,0,0
14,2017-04-15,Kolkata Knight Riders,Eden Gardens,4.0,0,20,3,5.0,11,0,0
19,2017-04-17,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",4.0,0,19,5,4.75,14,0,1
21,2017-04-19,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",4.0,0,29,0,7.25,7,1,0
24,2017-04-22,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,4.0,0,39,1,9.75,9,1,0
33,2017-04-28,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",4.0,0,27,2,6.75,7,0,0
37,2017-04-30,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",4.0,0,29,2,7.25,6,0,0
40,2017-05-02,Delhi Daredevils,Feroz Shah Kotla,4.0,0,33,1,8.25,9,0,0
44,2017-05-06,Rising Pune Supergiant,"Rajiv Gandhi International Stadium, Uppal",4.0,0,39,0,9.75,5,2,0
48,2017-05-08,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",4.0,0,29,2,7.25,8,3,0
53,2017-05-13,Gujarat Lions,Green Park,3.2,1,25,2,7.5,8,1,0
58,2017-05-17,Kolkata Knight Riders,M Chinnaswamy Stadium,1.0,0,11,1,11.0,3,0,0
