innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Rajasthan Royals,YBK Jaiswal,24,19,5,0,126.32,c MS Wade b UT Yadav,1
1,Rajasthan Royals,JC Buttler,8,10,0,0,80.0,c R Tewatia b Rashid Khan,2
1,Rajasthan Royals,SV Samson,68,38,7,2,178.95,not out,3
1,Rajasthan Royals,R Parag,76,48,3,5,158.33,c V Shankar b MM Sharma,4
1,Rajasthan Royals,SO Hetmyer,13,5,1,1,260.0,not out,5
2,Gujarat Titans,B Sai Sudharsan,35,29,3,1,120.69,lbw b KR Sen,1
2,Gujarat Titans,Shubman Gill,72,44,6,2,163.64,st SV Samson b YS Chahal,2
2,Gujarat Titans,MS Wade,4,6,0,0,66.67,b KR Sen,3
2,Gujarat Titans,A Manohar,1,2,0,0,50.0,b KR Sen,4
2,Gujarat Titans,V Shankar,16,10,3,0,160.0,b YS Chahal,5
2,Gujarat Titans,R Tewatia,22,11,3,0,200.0,"run out (JC Buttler, Avesh Khan)",6
2,Gujarat Titans,M Shahrukh Khan,14,8,1,1,175.0,lbw b Avesh Khan,7
2,Gujarat Titans,Rashid Khan,24,11,4,0,218.18,not out,8
