innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Gujarat Titans,MM Sharma,4.0,0,51,1,12.75,3,4,0
1,Gujarat Titans,Noor Ahmad,4.0,0,43,0,10.75,6,1,0
1,Gujarat Titans,Rashid Khan,4.0,0,18,1,4.5,10,0,0
1,Gujarat Titans,SH Johnson,4.0,0,37,0,9.25,6,0,0
1,Gujarat Titans,UT Yadav,4.0,0,47,1,11.75,9,2,0
2,Rajasthan Royals,Avesh Khan,4.0,0,48,1,12.0,3,2,0
2,Rajasthan Royals,KA Maharaj,2.0,0,16,0,8.0,3,0,0
2,Rajasthan Royals,KR Sen,4.0,0,41,3,10.25,6,4,1
2,Rajasthan Royals,R Ashwin,4.0,0,40,0,10.0,3,0,0
2,Rajasthan Royals,TA Boult,2.0,0,8,0,4.0,7,0,0
2,Rajasthan Royals,YS Chahal,4.0,0,43,2,10.75,3,1,0
