cricsheet_match_id,match_number,date,venue,team_1,team_2,toss_winner,toss_decision,winner,result,win_by_runs,win_by_wickets,player_of_match,team_1_score,team_2_score,team_1_overs,team_2_overs,method,target_overs,match_stage,umpire_1,umpire_2,tv_umpire,match_referee
598007,11,2013-04-10,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,,0,10,MEK Hussey,138/10,139/0,19.5,17.2,,20,league,Aleem Dar,C Shamshuddin,S Das,AJ Pycroft
598008,12,2013-04-11,M Chinnaswamy Stadium,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,,0,8,CH Gayle,154/8,158/2,20.0,17.3,,20,league,Asad Rauf,AK Chaudhary,S Asnani,DC Boon
598009,13,2013-04-11,Subrata Roy Sahara Stadium,Rajasthan Royals,Pune Warriors,Rajasthan Royals,bat,Pune Warriors,,0,7,AJ Finch,145/5,148/3,20.0,18.4,,20,league,M Erasmus,K Srinath,VA Kulkarni,RS Madugalle
598010,14,2013-04-12,Feroz Shah Kotla,Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,bat,Sunrisers Hyderabad,,0,3,A Mishra,114/8,115/7,20.0,19.2,,20,league,Aleem Dar,Subroto Das,C Shamshuddin,AJ Pycroft
598011,15,2013-04-13,Wankhede Stadium,Mumbai Indians,Pune Warriors,Mumbai Indians,bat,Mumbai Indians,,41,0,RG Sharma,183/3,142/8,20.0,20.0,,20,league,S Ravi,SJA Taufel,CK Nandan,DC Boon
598012,16,2013-04-13,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,,0,4,RA Jadeja,165/6,166/6,20.0,19.5,,20,league,Asad Rauf,AK Chaudhary,S Asnani,J Srinath
598013,17,2013-04-14,Eden Gardens,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,bat,Kolkata Knight Riders,,48,0,G Gambhir,180/4,132/7,20.0,20.0,,20,league,M Erasmus,VA Kulkarni,K Srinath,RS Madugalle
598014,18,2013-04-14,Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,,0,6,JP Faulkner,124/10,126/4,18.5,19.2,,20,league,Aleem Dar,C Shamshuddin,S Das,AJ Pycroft
598015,19,2013-04-15,"MA Chidambaram Stadium, Chepauk",Pune Warriors,Chennai Super Kings,Pune Warriors,bat,Pune Warriors,,24,0,SPD Smith,159/5,135/8,20.0,20.0,,20,league,Asad Rauf,AK Chaudhary,S Asnani,RR Jadeja
598016,20,2013-04-16,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,Kings XI Punjab,,4,0,MS Gony,157/9,153/9,20.0,20.0,,20,league,CK Nandan,SJA Taufel,HDPK Dharmasena,RS Mahanama
598017,21,2013-04-16,M Chinnaswamy Stadium,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,,tie,0,0,V Kohli,152/5,152/7,20.0,20.0,,20,league,M Erasmus,VA Kulkarni,K Srinath,RS Madugalle
598018,22,2013-04-17,Maharashtra Cricket Association Stadium,Sunrisers Hyderabad,Pune Warriors,Pune Warriors,field,Sunrisers Hyderabad,,11,0,A Mishra,119/8,108/10,20.0,19.0,,20,league,Asad Rauf,AK Chaudhary,S Asnani,J Srinath
598019,23,2013-04-17,Sawai Mansingh Stadium,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,bat,Rajasthan Royals,,87,0,AM Rahane,179/3,92/10,20.0,18.2,,20,league,Aleem Dar,C Shamshuddin,S Das,AJ Pycroft
598020,24,2013-04-18,Feroz Shah Kotla,Chennai Super Kings,Delhi Daredevils,Chennai Super Kings,bat,Chennai Super Kings,,86,0,MEK Hussey,169/4,83/10,20.0,17.3,,20,league,M Erasmus,VA Kulkarni,K Srinath,RS Madugalle
598021,25,2013-04-19,"Rajiv Gandhi International Stadium, Uppal",Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,bat,Sunrisers Hyderabad,,0,5,GH Vihari,123/9,127/5,20.0,18.5,,20,league,HDPK Dharmasena,CK Nandan,,RS Mahanama
598022,26,2013-04-20,Eden Gardens,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,bat,Chennai Super Kings,,0,4,RA Jadeja,119/9,124/6,20.0,19.1,,20,league,Asad Rauf,AK Chaudhary,S Asnani,Raju Mukherjee
598023,27,2013-04-20,M Chinnaswamy Stadium,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,,0,7,R Vinay Kumar,117/10,123/3,19.4,17.5,,20,league,Aleem Dar,C Shamshuddin,S Das,AJ Pycroft
598024,28,2013-04-21,Feroz Shah Kotla,Mumbai Indians,Delhi Daredevils,Mumbai Indians,bat,Delhi Daredevils,,0,9,V Sehwag,161/4,165/1,20.0,17.0,,20,league,HDPK Dharmasena,S Ravi,CK Nandan,RS Mahanama
598025,29,2013-04-21,"Punjab Cricket Association Stadium, Mohali",Pune Warriors,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,,0,7,DA Miller,185/4,186/3,20.0,19.5,,20,league,M Erasmus,K Srinath,VA Kulkarni,RS Madugalle
598026,30,2013-04-22,"MA Chidambaram Stadium, Chepauk",Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,bat,Chennai Super Kings,,0,5,MEK Hussey,185/4,186/5,20.0,19.5,,20,league,S Asnani,AK Chaudhary,Asad Rauf,RR Jadeja
598027,31,2013-04-23,M Chinnaswamy Stadium,Royal Challengers Bangalore,Pune Warriors,Pune Warriors,field,Royal Challengers Bangalore,,130,0,CH Gayle,263/5,133/9,20.0,20.0,,20,league,Aleem Dar,C Shamshuddin,S Das,AJ Pycroft
598059,32,2013-04-23,Feroz Shah Kotla,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,,0,5,Harmeet Singh,120/7,121/5,20.0,17.0,,20,league,VA Kulkarni,K Srinath,M Erasmus,RS Madugalle
598029,33,2013-04-24,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,bat,Mumbai Indians,,0,5,DR Smith,159/6,162/5,20.0,19.5,,20,league,HDPK Dharmasena,S Ravi,CK Nandan,RS Mahanama
598030,34,2013-04-25,"MA Chidambaram Stadium, Chepauk",Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,bat,Chennai Super Kings,,0,5,MS Dhoni,159/6,160/5,20.0,19.4,,20,league,Aleem Dar,S Das,C Shamshuddin,AJ Pycroft
598031,35,2013-04-26,Eden Gardens,Kings XI Punjab,Kolkata Knight Riders,Kings XI Punjab,bat,Kolkata Knight Riders,,0,6,JH Kallis,149/6,150/4,20.0,18.2,,20,league,CK Nandan,S Ravi,HDPK Dharmasena,RS Mahanama
598032,36,2013-04-27,Sawai Mansingh Stadium,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,Rajasthan Royals,,0,8,JP Faulkner,144/9,146/2,20.0,17.5,,20,league,VA Kulkarni,K Srinath,M Erasmus,RS Madugalle
598033,37,2013-04-27,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,bat,Mumbai Indians,,58,0,DR Smith,194/7,136/7,20.0,20.0,,20,league,Asad Rauf,S Asnani,AK Chaudhary,J Srinath
598034,38,2013-04-28,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Chennai Super Kings,,14,0,MEK Hussey,200/3,186/4,20.0,20.0,,20,league,Aleem Dar,SJA Taufel,C Shamshuddin,AJ Pycroft
598035,39,2013-04-28,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Pune Warriors,Pune Warriors,field,Delhi Daredevils,,15,0,DA Warner,164/5,149/4,20.0,20.0,,20,league,CK Nandan,S Ravi,HDPK Dharmasena,RS Mahanama
598036,40,2013-04-29,Sawai Mansingh Stadium,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,,0,4,SV Samson,171/6,173/6,20.0,19.5,,20,league,M Erasmus,K Srinath,VA Kulkarni,RS Madugalle
598037,41,2013-04-29,Wankhede Stadium,Mumbai Indians,Kings XI Punjab,Mumbai Indians,bat,Mumbai Indians,,4,0,RG Sharma,174/3,170/10,20.0,20.0,,20,league,Asad Rauf,AK Chaudhary,S Asnani,J Srinath
598038,42,2013-04-30,Subrata Roy Sahara Stadium,Chennai Super Kings,Pune Warriors,Chennai Super Kings,bat,Chennai Super Kings,,37,0,MS Dhoni,164/3,127/9,20.0,20.0,,20,league,S Das,SJA Taufel,Aleem Dar,AJ Pycroft
598039,43,2013-05-01,"Rajiv Gandhi International Stadium, Uppal",Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,Sunrisers Hyderabad,,0,7,I Sharma,129/4,130/3,20.0,18.0,,20,league,Asad Rauf,S Asnani,AK Chaudhary,J Srinath
598040,44,2013-05-01,Shaheed Veer Narayan Singh International Stadium,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,bat,Delhi Daredevils,,0,7,DA Warner,136/7,137/3,20.0,17.5,,20,league,HDPK Dharmasena,CK Nandan,S Ravi,RS Mahanama
598041,45,2013-05-02,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,Chennai Super Kings,,15,0,SK Raina,186/4,171/6,20.0,20.0,,20,league,M Erasmus,VA Kulkarni,NJ Llong,Raju Mukherjee
598042,46,2013-05-02,Subrata Roy Sahara Stadium,Royal Challengers Bangalore,Pune Warriors,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,,17,0,AB de Villiers,187/3,170/9,20.0,20.0,,20,league,Aleem Dar,C Shamshuddin,Subroto Das,AJ Pycroft
598043,47,2013-05-03,Eden Gardens,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,bat,Kolkata Knight Riders,,0,8,YK Pathan,132/6,133/2,20.0,17.2,,20,league,HDPK Dharmasena,CK Nandan,S Ravi,RS Mahanama
598044,48,2013-05-04,"Rajiv Gandhi International Stadium, Uppal",Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,bat,Sunrisers Hyderabad,,0,6,DJG Sammy,80/10,81/4,19.1,13.5,,20,league,Asad Rauf,S Asnani,AK Chaudhary,J Srinath
598046,49,2013-05-05,Wankhede Stadium,Mumbai Indians,Chennai Super Kings,Mumbai Indians,bat,Mumbai Indians,,60,0,MG Johnson,139/5,79/10,20.0,15.2,,20,league,HDPK Dharmasena,CK Nandan,S Ravi,RS Mahanama
598047,50,2013-05-05,Sawai Mansingh Stadium,Pune Warriors,Rajasthan Royals,Pune Warriors,bat,Rajasthan Royals,,0,5,AM Rahane,178/4,182/5,20.0,19.5,,20,league,C Shamshuddin,RJ Tucker,Aleem Dar,AJ Pycroft
598064,51,2013-05-06,"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,,0,6,DA Miller,190/3,194/4,20.0,18.0,,20,league,VA Kulkarni,NJ Llong,K Srinath,RR Jadeja
598049,52,2013-05-07,Sawai Mansingh Stadium,Delhi Daredevils,Rajasthan Royals,Delhi Daredevils,bat,Rajasthan Royals,,0,9,AM Rahane,154/4,155/1,20.0,17.5,,20,league,Aleem Dar,RJ Tucker,C Shamshuddin,AJ Pycroft
598050,53,2013-05-07,Wankhede Stadium,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,bat,Mumbai Indians,,65,0,SR Tendulkar,170/6,105/10,20.0,18.2,,20,league,HDPK Dharmasena,S Ravi,CK Nandan,RS Mahanama
598051,54,2013-05-08,"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Chennai Super Kings,,77,0,SK Raina,223/3,146/8,20.0,20.0,,20,league,S Das,NJ Llong,K Srinath,Raju Mukherjee
598052,55,2013-05-09,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,,0,8,KK Cooper,145/6,147/2,20.0,19.0,,20,league,HDPK Dharmasena,S Ravi,CK Nandan,RS Mahanama
598053,56,2013-05-09,Subrata Roy Sahara Stadium,Kolkata Knight Riders,Pune Warriors,Kolkata Knight Riders,bat,Kolkata Knight Riders,,46,0,G Gambhir,152/6,106/10,20.0,19.3,,20,league,Asad Rauf,S Asnani,SJA Taufel,J Srinath
598054,57,2013-05-10,Feroz Shah Kotla,Royal Challengers Bangalore,Delhi Daredevils,Delhi Daredevils,field,Royal Challengers Bangalore,,4,0,JD Unadkat,183/4,179/7,20.0,20.0,,20,league,NJ Llong,K Srinath,VA Kulkarni,RS Madugalle
598055,58,2013-05-11,Subrata Roy Sahara Stadium,Pune Warriors,Mumbai Indians,Pune Warriors,bat,Mumbai Indians,,0,5,MG Johnson,112/8,116/5,20.0,18.5,,20,league,Asad Rauf,AK Chaudhary,S Asnani,J Srinath
598056,59,2013-05-11,"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,Sunrisers Hyderabad,,30,0,PA Patel,150/7,120/9,20.0,20.0,,20,league,S Das,RJ Tucker,C Shamshuddin,AJ Pycroft
598057,60,2013-05-12,JSCA International Stadium Complex,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,,0,5,JH Kallis,115/9,116/5,20.0,19.2,,20,league,NJ Llong,K Srinath,VA Kulkarni,RS Madugalle
598058,61,2013-05-12,Sawai Mansingh Stadium,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,,0,5,SR Watson,141/4,144/5,20.0,17.1,,20,league,HDPK Dharmasena,CK Nandan,S Ravi,RS Mahanama
598060,62,2013-05-13,Wankhede Stadium,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,bat,Mumbai Indians,,0,7,KA Pollard,178/3,184/3,20.0,19.3,,20,league,AK Chaudhary,SJA Taufel,Asad Rauf,RR Jadeja
598045,63,2013-05-14,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,,0,7,AC Gilchrist,174/5,176/3,20.0,18.1,,20,league,HDPK Dharmasena,S Ravi,CK Nandan,RS Mahanama
598062,64,2013-05-14,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Delhi Daredevils,Chennai Super Kings,bat,Chennai Super Kings,,33,0,MS Dhoni,168/4,135/9,20.0,20.0,,20,league,C Shamshuddin,RJ Tucker,S Das,AJ Pycroft
598061,65,2013-05-15,JSCA International Stadium Complex,Pune Warriors,Kolkata Knight Riders,Kolkata Knight Riders,field,Pune Warriors,,7,0,MK Pandey,170/4,163/7,20.0,20.0,,20,league,NJ Llong,K Srinath,VA Kulkarni,RS Madugalle
598063,66,2013-05-15,Wankhede Stadium,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,Mumbai Indians,,14,0,AP Tare,166/8,152/7,20.0,20.0,,20,league,Asad Rauf,S Asnani,AK Chaudhary,RR Jadeja
598028,67,2013-05-16,Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,field,Kings XI Punjab,,7,0,DA Miller,171/4,164/7,20.0,20.0,,20,league,HDPK Dharmasena,S Ravi,CK Nandan,RS Mahanama
598065,68,2013-05-17,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,,23,0,A Mishra,136/9,113/9,20.0,20.0,,20,league,Asad Rauf,AK Chaudhary,S Asnani,J Srinath
598066,69,2013-05-18,Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,Kings XI Punjab,,50,0,Azhar Mahmood,183/8,133/9,20.0,19.1,,20,league,HDPK Dharmasena,CK Nandan,S Ravi,RS Mahanama
598068,70,2013-05-18,M Chinnaswamy Stadium,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,Royal Challengers Bangalore,,24,0,V Kohli,106/2,82/6,8.0,8.0,,8,league,C Shamshuddin,RJ Tucker,S Das,AJ Pycroft
598067,71,2013-05-19,Subrata Roy Sahara Stadium,Pune Warriors,Delhi Daredevils,Pune Warriors,bat,Pune Warriors,,38,0,LJ Wright,172/5,134/9,20.0,20.0,,20,league,NJ Llong,SJA Taufel,VA Kulkarni,RS Madugalle
598069,72,2013-05-19,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,bat,Sunrisers Hyderabad,,0,5,PA Patel,130/7,132/5,20.0,18.5,,20,league,Asad Rauf,S Asnani,AK Chaudhary,Raju Mukherjee
598070,73,2013-05-21,Feroz Shah Kotla,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,Chennai Super Kings,,48,0,MEK Hussey,192/1,144/10,20.0,18.4,,20,Qualifier 1,NJ Llong,RJ Tucker,S Ravi,RS Mahanama
598071,74,2013-05-22,Feroz Shah Kotla,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,Rajasthan Royals,,0,4,BJ Hodge,132/7,135/6,20.0,19.2,,20,Eliminator,S Ravi,RJ Tucker,NJ Llong,RS Mahanama
598072,75,2013-05-24,Eden Gardens,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,bat,Mumbai Indians,,0,4,Harbhajan Singh,165/6,169/6,20.0,19.5,,20,Qualifier 2,C Shamshuddin,SJA Taufel,HDPK Dharmasena,RS Madugalle
598073,76,2013-05-26,Eden Gardens,Mumbai Indians,Chennai Super Kings,Mumbai Indians,bat,Mumbai Indians,,23,0,KA Pollard,148/9,125/9,20.0,20.0,,20,Final,HDPK Dharmasena,SJA Taufel,C Shamshuddin,RS Madugalle
