match_number,date,opponent,catches,stumpings,run_outs
33,2016-05-05,Rising Pune Supergiants,0,1,0
36,2016-05-07,Kings XI Punjab,1,0,0
42,2016-05-12,Sunrisers Hyderabad,2,0,0
