match_number,date,opponent,catches,stumpings,run_outs
24,2024-04-10,Gujarat Titans,0,0,1
61,2024-05-12,Chennai Super Kings,1,0,0
72,2024-05-24,Sunrisers Hyderabad,0,0,1
