innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Lucknow Super Giants,death,59,2,30,11.8,7,4
1,Lucknow Super Giants,middle,75,1,54,8.33,6,14
1,Lucknow Super Giants,powerplay,46,2,36,7.67,7,16
2,Rajasthan Royals,death,43,3,30,8.6,5,8
2,Rajasthan Royals,middle,74,2,54,8.22,8,16
2,Rajasthan Royals,powerplay,61,0,36,10.17,9,14
