innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Lucknow Super Giants,MR Marsh,4,6,0,0,66.67,c SO Hetmyer b JC Archer,1
1,Lucknow Super Giants,AK Markram,66,45,5,3,146.67,c R Parag b PWH de Silva,2
1,Lucknow Super Giants,N Pooran,11,8,2,0,137.5,lbw b Sandeep Sharma,3
1,Lucknow Super Giants,RR Pant,3,9,0,0,33.33,c Dhruv Jurel b PWH de Silva,4
1,Lucknow Super Giants,A Badoni,50,34,5,1,147.06,c SB Dubey b TU Deshpande,5
1,Lucknow Super Giants,DA Miller,7,8,0,0,87.5,not out,6
1,Lucknow Super Giants,Abdul Samad,30,10,0,4,300.0,not out,7
2,Rajasthan Royals,YBK Jaiswal,74,52,5,4,142.31,b Avesh Khan,1
2,Rajasthan Royals,V Suryavanshi,34,20,2,3,170.0,st RR Pant b AK Markram,2
2,Rajasthan Royals,N Rana,8,7,0,1,114.29,c Avesh Khan b SN Thakur,3
2,Rajasthan Royals,R Parag,39,26,3,2,150.0,lbw b Avesh Khan,4
2,Rajasthan Royals,Dhruv Jurel,6,5,0,0,120.0,not out,5
2,Rajasthan Royals,SO Hetmyer,12,7,2,0,171.43,c SN Thakur b Avesh Khan,6
2,Rajasthan Royals,SB Dubey,3,3,0,0,100.0,not out,7
