innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Rajasthan Royals,JC Archer,4.0,0,32,1,8.0,7,1,0
1,Rajasthan Royals,M Theekshana,4.0,0,32,0,8.0,6,1,0
1,Rajasthan Royals,PWH de Silva,4.0,0,31,2,7.75,7,0,0
1,Rajasthan Royals,Sandeep Sharma,4.0,0,55,1,13.75,6,0,0
1,Rajasthan Royals,TU Deshpande,4.0,0,26,1,6.5,8,3,0
2,Lucknow Super Giants,AK Markram,2.0,0,18,1,9.0,4,0,0
2,Lucknow Super Giants,Avesh Khan,4.0,0,37,3,9.25,6,0,0
2,Lucknow Super Giants,DS Rathi,4.0,0,30,0,7.5,7,0,0
2,Lucknow Super Giants,Prince Yadav,4.0,0,39,0,9.75,9,0,0
2,Lucknow Super Giants,Ravi Bishnoi,3.0,0,19,0,6.33,7,1,0
2,Lucknow Super Giants,SN Thakur,3.0,0,34,1,11.33,5,0,0
