match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2012-04-04,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",16,15,1,1,106.67,retired hurt,2
28,2012-04-22,Kings XI Punjab,Wankhede Stadium,23,23,3,0,100.0,"run out (DA Miller, N Saini)",2
33,2012-04-25,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",34,29,4,0,117.24,c N Saini b Azhar Mahmood,2
36,2012-04-27,Delhi Daredevils,Feroz Shah Kotla,7,7,0,1,100.0,c KP Pietersen b M Morkel,2
40,2012-04-29,Deccan Chargers,Wankhede Stadium,14,14,1,0,100.0,c DT Christian b V Pratap Singh,2
45,2012-05-03,Pune Warriors,Subrata Roy Sahara Stadium,34,35,4,0,97.14,c RV Uthappa b A Nehra,2
49,2012-05-06,Chennai Super Kings,Wankhede Stadium,74,44,11,1,168.18,c F du Plessis b R Ashwin,2
54,2012-05-09,Royal Challengers Bangalore,Wankhede Stadium,24,27,4,0,88.89,c & b HV Patel,2
58,2012-05-12,Kolkata Knight Riders,Eden Gardens,2,2,0,0,100.0,st MS Bisla b Shakib Al Hasan,2
62,2012-05-14,Royal Challengers Bangalore,M Chinnaswamy Stadium,0,1,0,0,0.0,c V Kohli b Z Khan,2
65,2012-05-16,Kolkata Knight Riders,Wankhede Stadium,27,24,3,1,112.5,b SP Narine,2
72,2012-05-20,Rajasthan Royals,Sawai Mansingh Stadium,58,51,6,0,113.73,not out,1
74,2012-05-23,Chennai Super Kings,M Chinnaswamy Stadium,11,11,2,0,100.0,"run out (RA Jadeja, SB Jakati)",1
