innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Royal Challengers Bengaluru,death,52,2,30,10.4,8,13
1,Royal Challengers Bengaluru,middle,16,4,29,3.31,1,16
1,Royal Challengers Bengaluru,powerplay,27,3,25,6.48,4,14
2,Punjab Kings,death,45,2,26,10.38,7,13
2,Punjab Kings,middle,21,1,25,5.04,2,11
2,Punjab Kings,powerplay,32,2,22,8.73,4,7
