innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,7,1,Punjab Kings,KH Pandya,M Jansen,VK Sharma,wicket,upheld,False
1,9,2,Royal Challengers Bengaluru,MS Bhandage,M Jansen,VK Sharma,wicket,struck down,True
