innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,18,3,Rajasthan Royals,EJG Morgan,C Sakariya,MA Gough,,struck down,False
2,4,4,Rajasthan Royals,Anuj Rawat,LH Ferguson,HAS Khalid,,struck down,False
