innings,team,wicket_number,player_out,score,over
1,Royal Challengers Bangalore,1,KL Rahul,32,4.5
1,Royal Challengers Bangalore,2,V Kohli,91,11.2
1,Royal Challengers Bangalore,3,AB de Villiers,93,11.6
1,Royal Challengers Bangalore,4,SR Watson,99,14.3
1,Royal Challengers Bangalore,5,TM Head,162,20.1
1,Royal Challengers Bangalore,6,SN Khan,169,20.4
1,Royal Challengers Bangalore,7,STR Binny,169,20.5
2,Mumbai Indians,1,PA Patel,6,2.1
2,Mumbai Indians,2,AT Rayudu,82,11.2
2,Mumbai Indians,3,RG Sharma,109,13.6
2,Mumbai Indians,4,JC Buttler,140,16.4
