innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Kings XI Punjab,1,KL Rahul,15,11,SM Curran,0,0,15,11
1,Kings XI Punjab,2,MA Agarwal,1,2,SM Curran,20,10,21,12
1,Kings XI Punjab,3,SN Khan,17,13,MA Agarwal,5,7,22,20
1,Kings XI Punjab,4,SN Khan,22,16,DA Miller,33,24,62,40
1,Kings XI Punjab,5,Mandeep Singh,6,9,DA Miller,10,6,17,15
1,Kings XI Punjab,6,Mandeep Singh,7,4,GC Viljoen,1,3,9,7
1,Kings XI Punjab,7,Mandeep Singh,3,4,R Ashwin,3,4,6,8
1,Kings XI Punjab,8,M Ashwin,1,2,Mandeep Singh,0,0,1,2
1,Kings XI Punjab,9,Mandeep Singh,3,2,Mohammed Shami,0,1,3,3
1,Kings XI Punjab,10,Mandeep Singh,10,2,Mujeeb Ur Rahman,0,0,10,2
2,Delhi Capitals,1,PP Shaw,0,1,S Dhawan,0,0,0,1
2,Delhi Capitals,2,SS Iyer,28,22,S Dhawan,27,21,61,43
2,Delhi Capitals,3,RR Pant,14,11,S Dhawan,3,4,21,15
2,Delhi Capitals,4,CA Ingram,37,26,RR Pant,25,15,62,41
2,Delhi Capitals,5,CH Morris,0,1,CA Ingram,0,0,0,1
2,Delhi Capitals,6,CA Ingram,1,3,GH Vihari,2,2,3,5
2,Delhi Capitals,7,HV Patel,0,2,GH Vihari,0,0,1,2
2,Delhi Capitals,8,GH Vihari,0,3,K Rabada,0,0,0,3
2,Delhi Capitals,9,Avesh Khan,4,3,K Rabada,0,1,4,4
2,Delhi Capitals,10,S Lamichhane,0,1,Avesh Khan,0,0,0,1
