innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Kings XI Punjab,death,37,5,30,7.4,4,9
1,Kings XI Punjab,middle,75,2,54,8.33,8,15
1,Kings XI Punjab,powerplay,54,2,36,9.0,10,18
2,Delhi Capitals,death,51,7,41,7.46,8,21
2,Delhi Capitals,middle,53,2,40,7.95,5,11
2,Delhi Capitals,powerplay,48,1,35,8.23,7,13
