innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Gujarat Lions,1,DR Smith,15,13,BB McCullum,1,4,17,17
1,Gujarat Lions,2,AJ Finch,0,1,DR Smith,0,1,0,2
1,Gujarat Lions,3,AJ Finch,5,4,SK Raina,1,1,7,5
1,Gujarat Lions,4,SK Raina,23,19,KD Karthik,26,23,51,42
1,Gujarat Lions,5,KD Karthik,27,20,RA Jadeja,24,19,52,39
1,Gujarat Lions,6,JP Faulkner,7,6,RA Jadeja,4,3,11,9
1,Gujarat Lions,7,RA Jadeja,8,4,Ishan Kishan,2,2,11,6
1,Gujarat Lions,8,RA Jadeja,8,4,Ishan Kishan,2,2,11,6
2,Delhi Daredevils,1,Q de Kock,44,41,RR Pant,69,40,115,81
2,Delhi Daredevils,2,SV Samson,4,4,Q de Kock,2,4,6,8
2,Delhi Daredevils,3,JP Duminy,13,7,SV Samson,15,9,29,15
