match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
3,2022-03-27,Punjab Kings,"Dr DY Patil Sports Academy, Mumbai",4.0,0,36,1,9.0,10,5,0
6,2022-03-30,Kolkata Knight Riders,"Dr DY Patil Sports Academy, Mumbai",4.0,2,11,2,2.75,19,0,0
13,2022-04-05,Rajasthan Royals,"Wankhede Stadium, Mumbai",4.0,0,18,1,4.5,10,2,0
18,2022-04-09,Mumbai Indians,"Maharashtra Cricket Association Stadium, Pune",4.0,0,23,2,5.75,13,0,0
27,2022-04-16,Delhi Capitals,"Wankhede Stadium, Mumbai",4.0,0,40,0,10.0,5,1,0
31,2022-04-19,Lucknow Super Giants,"Dr DY Patil Sports Academy, Mumbai",4.0,0,47,2,11.75,7,3,0
36,2022-04-23,Sunrisers Hyderabad,"Brabourne Stadium, Mumbai",2.0,0,18,1,9.0,5,0,0
39,2022-04-26,Rajasthan Royals,"Maharashtra Cricket Association Stadium, Pune",4.0,0,33,1,8.25,6,0,0
43,2022-04-30,Gujarat Titans,"Brabourne Stadium, Mumbai",4.0,0,35,0,8.75,3,1,0
49,2022-05-04,Chennai Super Kings,"Maharashtra Cricket Association Stadium, Pune",4.0,0,35,3,8.75,10,0,0
54,2022-05-08,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",3.2,0,20,1,6.0,8,1,0
60,2022-05-13,Punjab Kings,"Brabourne Stadium, Mumbai",4.0,0,34,4,8.5,8,1,0
67,2022-05-19,Gujarat Titans,"Wankhede Stadium, Mumbai",1.0,0,6,0,6.0,3,0,0
72,2022-05-25,Lucknow Super Giants,"Eden Gardens, Kolkata",4.0,0,25,1,6.25,10,3,0
73,2022-05-27,Rajasthan Royals,"Narendra Modi Stadium, Ahmedabad",3.1,0,29,0,9.16,6,0,0
