innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,3,5,Lucknow Super Giants,Q de Kock,KK Ahmed,R Pandit,wicket,struck down,True
1,10,3,Delhi Capitals,KL Rahul,Kuldeep Yadav,YC Barde,wicket,upheld,False
1,13,2,Delhi Capitals,A Badoni,Mukesh Kumar,R Pandit,wicket,struck down,False
