innings,team,wicket_number,player_out,score,over
1,Lucknow Super Giants,1,Q de Kock,28,3.5
1,Lucknow Super Giants,2,D Padikkal,41,5.2
1,Lucknow Super Giants,3,MP Stoinis,66,8.3
1,Lucknow Super Giants,4,N Pooran,66,8.4
1,Lucknow Super Giants,5,KL Rahul,77,10.3
1,Lucknow Super Giants,6,DJ Hooda,89,12.5
1,Lucknow Super Giants,7,KH Pandya,94,13.6
2,Delhi Capitals,1,DA Warner,24,4.3
2,Delhi Capitals,2,PP Shaw,63,7.6
2,Delhi Capitals,3,J Fraser-McGurk,140,15.4
2,Delhi Capitals,4,RR Pant,146,16.3
