innings,team,wicket_number,player_out,score,over
1,Deccan Chargers,1,AC Gilchrist,0,1.3
1,Deccan Chargers,2,TL Suman,18,4.3
1,Deccan Chargers,3,A Symonds,58,9.5
1,Deccan Chargers,4,RG Sharma,110,17.2
1,Deccan Chargers,5,Y Venugopal Rao,115,17.6
1,Deccan Chargers,6,AA Bilakhia,134,20.1
2,Royal Challengers Bangalore,1,JH Kallis,20,4.3
2,Royal Challengers Bangalore,2,MK Pandey,36,7.1
2,Royal Challengers Bangalore,3,RE van der Merwe,57,9.3
2,Royal Challengers Bangalore,4,R Dravid,79,12.4
2,Royal Challengers Bangalore,5,LRPL Taylor,99,15.2
2,Royal Challengers Bangalore,6,V Kohli,99,15.3
2,Royal Challengers Bangalore,7,MV Boucher,107,16.5
2,Royal Challengers Bangalore,8,P Kumar,110,17.4
2,Royal Challengers Bangalore,9,R Vinay Kumar,129,19.6
