innings,team,wicket_number,player_out,score,over
1,Mumbai Indians,1,PA Patel,43,5.5
1,Mumbai Indians,2,LMP Simmons,73,10.1
1,Mumbai Indians,3,UBT Chand,84,11.4
1,Mumbai Indians,4,RG Sharma,120,15.5
1,Mumbai Indians,5,KA Pollard,181,20.4
2,Rajasthan Royals,1,AM Rahane,30,4.1
2,Rajasthan Royals,2,SR Watson,71,9.1
2,Rajasthan Royals,3,SPD Smith,127,15.6
2,Rajasthan Royals,4,SV Samson,161,18.4
2,Rajasthan Royals,5,KK Nair,161,18.5
2,Rajasthan Royals,6,DJ Hooda,162,19.1
2,Rajasthan Royals,7,TG Southee,177,20.4
