match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2012-04-04,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",1.0,0,8,0,8.0,1,0,0
6,2012-04-07,Deccan Chargers,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2.0,0,14,2,7.0,3,0,0
11,2012-04-10,Delhi Daredevils,Feroz Shah Kotla,3.0,0,23,0,7.67,6,0,0
13,2012-04-12,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",2.0,0,27,0,13.5,3,1,0
24,2012-04-19,Pune Warriors,"MA Chidambaram Stadium, Chepauk",3.0,0,20,1,6.67,6,0,0
26,2012-04-21,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",2.0,0,12,1,6.0,6,0,0
37,2012-04-28,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",2.0,0,22,0,11.0,4,0,0
41,2012-04-30,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",2.0,0,17,0,8.5,3,0,0
46,2012-05-04,Deccan Chargers,"MA Chidambaram Stadium, Chepauk",2.0,0,17,0,8.5,0,0,0
49,2012-05-06,Mumbai Indians,Wankhede Stadium,3.0,0,27,0,9.0,5,0,0
59,2012-05-12,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",3.0,0,20,0,6.67,4,0,0
63,2012-05-14,Kolkata Knight Riders,Eden Gardens,4.0,0,26,2,6.5,12,0,0
74,2012-05-23,Mumbai Indians,M Chinnaswamy Stadium,4.0,0,25,1,6.25,11,1,0
75,2012-05-25,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",4.0,0,40,2,10.0,7,0,0
76,2012-05-27,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",4.0,0,38,0,9.5,5,0,0
