innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Delhi Daredevils,1,DA Warner,0,4,V Sehwag,0,0,0,4
1,Delhi Daredevils,2,DPMD Jayawardene,12,14,V Sehwag,12,9,26,23
1,Delhi Daredevils,3,V Sehwag,0,1,MC Juneja,0,0,0,1
1,Delhi Daredevils,4,J Botha,9,14,MC Juneja,9,12,18,26
1,Delhi Daredevils,5,MC Juneja,6,10,IK Pathan,14,17,21,27
1,Delhi Daredevils,6,KM Jadhav,18,12,IK Pathan,9,13,30,24
1,Delhi Daredevils,7,KM Jadhav,1,1,M Morkel,0,1,1,2
1,Delhi Daredevils,8,KM Jadhav,2,2,S Nadeem,0,1,2,3
1,Delhi Daredevils,9,UT Yadav,6,5,KM Jadhav,9,5,16,10
2,Sunrisers Hyderabad,1,PA Reddy,1,8,PA Patel,0,0,2,8
2,Sunrisers Hyderabad,2,PA Patel,19,19,KC Sangakkara,25,19,44,38
2,Sunrisers Hyderabad,3,GH Vihari,4,11,KC Sangakkara,3,9,8,20
2,Sunrisers Hyderabad,4,GH Vihari,11,10,CL White,4,8,15,18
2,Sunrisers Hyderabad,5,GH Vihari,2,2,NLTC Perera,0,0,2,2
2,Sunrisers Hyderabad,6,A Ashish Reddy,16,9,NLTC Perera,2,2,18,11
2,Sunrisers Hyderabad,7,A Mishra,10,9,NLTC Perera,0,1,11,9
2,Sunrisers Hyderabad,8,A Mishra,6,5,DW Steyn,9,5,15,10
