match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2022-03-26,Chennai Super Kings,"Wankhede Stadium, Mumbai",16,16,2,0,100.0,c MS Dhoni b DJ Bravo,2
6,2022-03-30,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",10,14,1,0,71.43,c & b Akash Deep,2
8,2022-04-01,Punjab Kings,"Wankhede Stadium, Mumbai",3,7,0,0,42.86,c Harpreet Brar b OF Smith,2
14,2022-04-06,Mumbai Indians,"Maharashtra Cricket Association Stadium, Pune",50,41,6,1,121.95,not out,2
19,2022-04-10,Delhi Capitals,"Brabourne Stadium, Mumbai",18,8,1,2,225.0,c AR Patel b KK Ahmed,2
25,2022-04-15,Sunrisers Hyderabad,"Brabourne Stadium, Mumbai",6,13,1,0,46.15,b T Natarajan,1
30,2022-04-18,Rajasthan Royals,"Brabourne Stadium, Mumbai",6,7,0,0,85.71,st SV Samson b YS Chahal,6
35,2022-04-23,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",17,17,2,0,100.0,c A Manohar b Rashid Khan,6
41,2022-04-28,Delhi Capitals,"Wankhede Stadium, Mumbai",6,12,0,0,50.0,c C Sakariya b AR Patel,2
56,2022-05-09,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",43,24,3,4,179.17,c DR Sams b K Kartikeya,1
61,2022-05-14,Sunrisers Hyderabad,"Maharashtra Cricket Association Stadium, Pune",7,6,1,0,116.67,b M Jansen,1
66,2022-05-18,Lucknow Super Giants,"Dr DY Patil Sports Academy, Mumbai",0,4,0,0,0.0,c Q de Kock b Mohsin Khan,1
