match_number,date,opponent,catches,stumpings,run_outs
18,2008-05-01,Kolkata Knight Riders,1,0,0
39,2008-05-17,Royal Challengers Bangalore,1,0,0
49,2008-05-24,Chennai Super Kings,1,0,0
57,2008-05-30,Delhi Daredevils,1,0,0
