match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
5,2012-04-07,Delhi Daredevils,M Chinnaswamy Stadium,16,15,1,1,106.67,c Y Nagar b S Nadeem,6
10,2012-04-10,Kolkata Knight Riders,M Chinnaswamy Stadium,5,6,0,0,83.33,c G Gambhir b L Balaji,6
13,2012-04-12,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",45,26,5,3,173.08,c DJ Bravo b JA Morkel,1
18,2012-04-15,Rajasthan Royals,M Chinnaswamy Stadium,34,21,3,3,161.9,c OA Shah b Pankaj Singh,1
21,2012-04-17,Pune Warriors,M Chinnaswamy Stadium,9,10,0,1,90.0,c M Manhas b MN Samuels,3
25,2012-04-20,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",1,3,0,0,33.33,lbw b P Awana,1
30,2012-04-23,Rajasthan Royals,Sawai Mansingh Stadium,15,17,2,0,88.24,c BJ Hodge b GB Hogg,3
38,2012-04-28,Kolkata Knight Riders,Eden Gardens,10,13,1,0,76.92,b SP Narine,6
44,2012-05-02,Kings XI Punjab,M Chinnaswamy Stadium,7,9,0,1,77.78,b RJ Harris,1
50,2012-05-06,Deccan Chargers,M Chinnaswamy Stadium,18,6,1,2,300.0,lbw b A Ashish Reddy,6
62,2012-05-14,Mumbai Indians,M Chinnaswamy Stadium,64,30,6,4,213.33,not out,6
71,2012-05-20,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",1,2,0,0,50.0,b A Mishra,6
